Message,Extracted,Expected
236438 one time password OTP log JioTV. Please enter OTP proceed.,nan,236438
Dear customer OTP login 770184 share anyone. Bajaj Finserv employee call ask OTP. 243081,nan,770184
834731 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,834731
174795 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,174795
OTP register/access CoWIN 523393. valid 3 minutes. - CoWIN,nan,523393
OTP login Fiewin platform 4877,nan,4877
789262 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,789262
273282 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,273282
Dear customer OTP login 258464 share anyone. Bajaj Finserv employee call ask OTP. 258464,nan,258464
OTP: 603160 Verify Contact WorkIndia eJWpDEEprSx,nan,603160
479055 one time password OTP log JioTV. Please enter OTP proceed.,nan,479055
OTP register/access CoWIN 531792. valid 3 minutes. - CoWIN,nan,531792
EPF India SMS One Time Password: 638826 OTP-ID: 829891,nan,638826
Microsoft: Here is your access code: 334955. Do not share this with anyone.,nan,334955
4346 Disney Hotstar verification code. Enjoy watching,nan,4346
653928 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,653928
EPF India SMS One Time Password: 418250 OTP-ID: 829891,nan,418250
Dear User login OTP generated. OTP : 4511. DONT SHARE ANYONE. NEVER CALL VERIFY OTP. puMiNchey3g,nan,4511
199386 One Time Password OTP valid 10 minutes. Generated 27/12/2021 10:27 PM. Finserv MARKETS 539526,nan,199386
572772 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,572772
1843 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,1843
1700 delivery code Srinu Dellin Unique Ankle Pr package AWB 149081276802003. Share delivery agent only. Pay via UPI/Cards. - DELHIVERY,nan,1700
YCMOU: Dear Applicant User Name is: D20EJ0514480 OTP mobile verification is: 206680. Kindly complete application.,nan,206680
935340 delivery code Flipkart SanDisk Ultra 16 GB SDHC UHS-I AWB 5962665135825.Share agent premises-DELHIVERY,nan,935340
OTP: 4950 Verify Contact WorkIndia eJWpDEEprSx,nan,4950
Zenly code: 4949. Valid 6 minutes. fjghmhUixYo,nan,4949
YCMOU: Dear Applicant User Name is: D20EJ0514480 OTP mobile verification is: 359730. Kindly complete application.,nan,359730
One Time verification code 1813.l7qsKFmcHNg - Future Group,18137,1813
OTP adding BANK BARODA account number 981 beneficiary fund transfer 134581. Please share OTP confidential. :PPBL,nan,134581
106766 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,106766
OTP login Fiewin platform 229967,nan,229967
OTP: 943095 Welcome Moj. Indias favourite app LSKMUVt/Mm.,nan,943095
394175 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,394175
760820 Flipkart code valid 10 minutes. share OTP anyone. 378658,nan,760820
994702 delivery code Srinu Dellin Unique Ankle Pr package AWB 149081276802003. Share delivery agent only. Pay via UPI/Cards. - DELHIVERY,nan,994702
280415 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,280415
278174 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,278174
378682 Flipkart code valid 10 minutes. share OTP anyone. 378658,nan,378682
Delhivery: verification code is: 332040,nan,332040
Simpl OTP: 2083 - Unless opted-out agree receive Simpl bill reminder via WhatsApp. a7W4SY8WGiK - Simpl Pay,nan,2083
104992 delivery code Srinu Trendy Cotton Mens package AWB 149081251513932. Share delivery agent only. Pay via UPI/Cards. - DELHIVERY,nan,104992
237791 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,237791
966328 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,966328
862973 Zomato verification code. Enjoy!,nan,862973
Use 331570 two-factor authentication Facebook.,nan,331570
178804 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,178804
send handset configuration following services: WAP Browsing GPRS. Please accept settings. asked PIN please use 1111,nan,1111
478488 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,478488
6856 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,6856
OTP login Fiewin platform 0861,nan,0861
2006 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,2006
539526 One Time Password OTP valid 10 minutes. Generated 27/12/2021 10:27 PM. Finserv MARKETS 539526,nan,539526
Dear customer OTP login 637285 share anyone. Bajaj Finserv employee call ask OTP. 637285,nan,637285
Dear customer OTP login 830735 share anyone. Bajaj Finserv employee call ask OTP. 637285,nan,830735
Shadowfax OTP login 607922 6gW4yAjEoWG,nan,607922
Dear user login OTP generated. OTP : 785294. DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,785294
HDFC Bank: Confirm your login with code: 420474. Do not share this with anyone.,nan,420474
OTP adding BANK BARODA account number 981 beneficiary fund transfer 198360. Please share OTP confidential. :PPBL,nan,198360
OTP adding BANK BARODA account number 981 beneficiary fund transfer 140280. Please share OTP confidential. :PPBL,nan,140280
OTP adding BANK BARODA account number 981 beneficiary fund transfer 599954. Please share OTP confidential. :PPBL,nan,599954
787015 One Time Password log Ola app. Kindly share anyone. Generated 23:57:07 Hours fI1zdGmqvRP,nan,787015
OTP Aadhaar XX7097 754254 valid 10 mins. enrol childeven infantsfor Aadhaar.For details visit call 1947,nan,754254
Nexo: Use this OTP to verify: 646038. Do not share this with anyone.,nan,646038
757724 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,757724
117528 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,117528
589875 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,589875
OTP login Fiewin platform 193558,nan,193558
292007 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,292007
542598 உஙகளன Amazon OTP ஆகம. இத யரடமம பகரநத களளதரகள.,nan,542598
Zenly code: 371005. Valid 6 minutes. fjghmhUixYo,nan,371005
OTP login Fiewin platform 573708,nan,573708
Dear customer OTP login 200430 share anyone. Bajaj Finserv employee call ask OTP. 336488,nan,200430
OTP: 394248 Welcome Moj. Indias favourite app LSKMUVt/Mm.,nan,394248
343267 otp.,nan,343267
Dear User OTP : 355361 DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,355361
245131 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,245131
323964 Flipkart code valid 10 minutes. share OTP anyone. 323964,nan,323964
Dear customer OTP login 537312 share anyone. Bajaj Finserv employee call ask OTP. 764811,nan,537312
Dear customer OTP login 705089 share anyone. Bajaj Finserv employee call ask OTP. 764811,nan,705089
Dear customer OTP login 764811 share anyone. Bajaj Finserv employee call ask OTP. 764811,nan,764811
OTP Aadhaar XX6653 167384 valid 10 mins. Pls update childs biometrics cross 5/15 yrs age Aadhaar remains valid,nan,167384
Dear User OTP : 600561 DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,600561
Dear User OTP : 780639 DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,780639
Dear user login OTP generated. OTP : 949202. DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,949202
477274 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,477274
593255 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,593255
617309 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,617309
897321 one time password proceed PhonePe. valid 10 minutes. share OTP anyone. XC1xEZTDtj,nan,897321
158581 one time password proceed PhonePe. valid 10 minutes. share OTP anyone.,nan,158581
637780 One Time Password OTP activation Airtel Mobile number 9662481911.Please verify details filled form sharing OTP.This OTP certifies agree terms conditions Airtel Digital SIM Activation process treated signature CAF. details visit,nan,637780
OTP register/access CoWIN 362367. valid 3 minutes. - CoWIN,nan,362367
665977 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,665977
OTP register/access CoWIN 722658. valid 3 minutes. - CoWIN,nan,722658
771167 One Time Password. share OTP anyone.,nan,771167
PayPal: Use this OTP to verify: 168739. Do not share this with anyone.,nan,168739
Dear customer OTP login 485121 share anyone. Bajaj Finserv employee call ask OTP. 760946,nan,485121
Dear customer OTP login 210676 share anyone. Bajaj Finserv employee call ask OTP. 760946,nan,210676
886546 One Time Password log Ola app. Kindly share anyone. Generated 20:44:07 Hours fI1zdGmqvRP,nan,886546
Dear customer OTP login 760946 share anyone. Bajaj Finserv employee call ask OTP. 760946,nan,760946
OTP creating ABHA 331193. One Time Password valid 10 mins. ABDM National Health Authority,nan,331193
PayPal: Enter this verification code: 128542. Do not share this with anyone.,nan,128542
OTP Aadhaar XX7097 628118 valid 10 mins. enrol childeven infantsfor Aadhaar.For details visit call 1947,nan,628118
704280 Amazon OTP. share anyone.,nan,704280
Dear customer OTP login 921990 share anyone. Bajaj Finserv employee call ask OTP. 921990,nan,921990
1813 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,1813
PayPal: Your security code is: 404394. Do not share this with anyone.,nan,404394
721488 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,721488
538564 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,538564
Dear customer OTP login 717821 share anyone. Bajaj Finserv employee call ask OTP. 800629,nan,717821
687695 one time password OTP log JioTV. Please enter OTP proceed.,nan,687695
Dear customer OTP login 820269 share anyone. Bajaj Finserv employee call ask OTP. 826581,nan,820269
830181 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,830181
Dear customer OTP login 849571 share anyone. Bajaj Finserv employee call ask OTP. 699150,nan,849571
Dear customer OTP login 699150 share anyone. Bajaj Finserv employee call ask OTP. 699150,nan,699150
Dear customer OTP login 780204 share anyone. Bajaj Finserv employee call ask OTP.,nan,780204
EPF India SMS One Time Password: 566493 OTP-ID: 789064,nan,566493
Dear user login OTP generated. OTP : 838717. DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,838717
Amazon: Your security code is: 408112. Do not share this with anyone.,nan,408112
Use 367724 two-factor authentication Facebook.,nan,367724
OTP Meesho login 924423 valid 30 mins. Please share OTP anyone keep account safe. oBcOM6bXKNc Meesho,nan,924423
EPF India SMS One Time Password: 430121 OTP-ID: 139619,nan,430121
790306 One Time Password. share OTP anyone.,nan,790306
912711 One Time Password. share OTP anyone.,nan,912711
823078 One Time Password. share OTP anyone.,nan,823078
Snapchat 2FA Code: 257023. Snapchat Support ask code. share anyone. qunyt57f5Rf,nan,257023
Snapchat 2FA Code: 632519. Snapchat Support ask code. share anyone. qunyt57f5Rf,nan,632519
699063 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,699063
Snapchat 2FA Code: 826575. Snapchat Support ask code. share anyone. qunyt57f5Rf,nan,826575
Use 597073 two-factor authentication Facebook.,nan,597073
OTP : 755158 verification. Welcome A23. usable expire 15 minutes. Please share OTP 3d0aH5sFDny -A23,nan,755158
905787 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,905787
557087 Amazon OTP. share anyone.,nan,557087
G-827995 Google verification code.,nan,827995
HDFC Bank: Confirm your login with code: 977635. Do not share this with anyone.,nan,977635
OTP creating ABHA 932571. One Time Password valid 10 mins. ABDM National Health Authority,nan,932571
OTP: 934345 Verify contact WorkIndia,nan,934345
OTP creating ABHA 688826. One Time Password valid 10 mins. ABDM National Health Authority,nan,688826
OTP creating ABHA 809373. One Time Password valid 10 mins. ABDM National Health Authority,nan,809373
Dear customer OTP login 986983 share anyone. Bajaj Finserv employee call ask OTP. 801624,nan,986983
OTP Aadhaar XX7097 664657 valid 10 mins. enhance securityLock/Unlock biometrics using mAadhaar/SMS Service/Visit,nan,664657
604068 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,604068
OTP Aadhaar XX7097 403704 valid 10 mins. enrol childeven infantsfor Aadhaar.For details visit call 1947,nan,403704
270195 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,270195
OTP Aadhaar XX6653 769421 valid 10 mins. Pls update childs biometrics cross 5/15 yrs age Aadhaar remains valid,nan,769421
162298 One Time Password. share OTP anyone.,nan,162298
631436 Zomato verification code. Enjoy!,nan,631436
955407 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,955407
PayPal: Confirm your login with code: 226243. Do not share this with anyone.,nan,226243
Dear customer OTP login 668651 share anyone. Bajaj Finserv employee call ask OTP. 601838,nan,668651
Dear customer OTP login 529628 share anyone. Bajaj Finserv employee call ask OTP. 601838,nan,529628
Dear customer OTP login 601838 share anyone. Bajaj Finserv employee call ask OTP. 601838,nan,601838
709456 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,709456
932904 One Time Password OTP valid 10 minutes. Generated 25/12/2021 04:28 PM. Finserv MARKETS 468759,nan,932904
Avail code is: 688026 IYHtFmTXYmb,nan,688026
Avail code is: 815407 IYHtFmTXYmb,nan,815407
Dear customer OTP login 608252 share anyone. Bajaj Finserv employee call ask OTP. 608252,nan,608252
Dear customer OTP login 363107 share anyone. Bajaj Finserv employee call ask OTP. 608252,nan,363107
Dear customer OTP login 705706 share anyone. Bajaj Finserv employee call ask OTP. 608252,nan,705706
802898 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,802898
OTP creating ABHA 246993. One Time Password valid 10 mins. ABDM National Health Authority,nan,246993
OTP creating ABHA 546715. One Time Password valid 10 mins. ABDM National Health Authority,nan,546715
765698 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,765698
981433 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,981433
615284 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,615284
9278 Disney Hotstar verification code. Enjoy watching,nan,9278
Dear Vision11 User Mobile Verify OTP is: 462995. Never share anyone. Thank Choosing Vision11. ze0rf3n0w5K,nan,462995
Shadowfax OTP login 699499 6gW4yAjEoWG,nan,699499
Security Code Application: 830766,nan,830766
G-449465 Google verification code.,nan,449465
Dear Vision11 User Mobile Verify OTP is: 672855. Never share anyone. Thank Choosing Vision11. ze0rf3n0w5K,nan,672855
EPF India SMS One Time Password: 157114 OTP-ID: 944239,nan,157114
OTP register/access CoWIN 711010. valid 3 minutes. - CoWIN,nan,711010
OTP register/access CoWIN 182067. valid 3 minutes. - CoWIN,nan,182067
Dear customer OTP login 707637 share anyone. Bajaj Finserv employee call ask OTP. 707637,nan,707637
341788 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,341788
Dear user login OTP generated. OTP : 422694. DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,422694
EPF India SMS One Time Password: 794403 OTP-ID: 139619,nan,794403
Dear User OTP : 693184 DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,693184
Dear customer OTP login 382959 share anyone. Bajaj Finserv employee call ask OTP. 800629,nan,382959
Dear customer OTP login 800629 share anyone. Bajaj Finserv employee call ask OTP. 800629,nan,800629
Dear User OTP : 811369 DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,811369
165293 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,165293
216000 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,216000
709123 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,709123
Dear customer OTP login 801624 share anyone. Bajaj Finserv employee call ask OTP. 801624,nan,801624
Dear customer OTP login 749612 share anyone. Bajaj Finserv employee call ask OTP. 801624,nan,749612
OTP : 855511 verification. Welcome A23. usable expire 15 minutes. Please share OTP 3d0aH5sFDny -A23,nan,855511
OTP : 899832 verification. Welcome A23. usable expire 15 minutes. Please share OTP 3d0aH5sFDny -A23,nan,899832
Bajaj Finance Ltd employee call ask OTP. Dont share anyone. OTP login 771915. requested send SMS 8745820000. O3ndgNZUtXq,nan,771915
Bajaj Finance Ltd employee call ask OTP. Dont share anyone. OTP login 757221. requested send SMS 8745820000. O3ndgNZUtXq,nan,757221
Bajaj Finance Ltd employee call ask OTP. Dont share anyone. OTP login 236829. requested send SMS 8745820000. O3ndgNZUtXq,nan,236829
OTP : 853930 verification. Welcome A23. usable expire 15 minutes. Please share OTP 3d0aH5sFDny -A23,nan,853930
Dear customer OTP login 101623 share anyone. Bajaj Finserv employee call ask OTP. 707637,nan,101623
OTP: 557668 Welcome Moj. Indias favourite app Wa5sPXWwYqA.,nan,557668
Microsoft: Your security code is: 721802. Do not share this with anyone.,nan,721802
Dear Customer OTP Bajaj Finserv app login 375640. Please share others. O3ndgNZUtXq,nan,375640
Delhivery: verification code is: 1802,nan,1802
640655 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,640655
Dear user login OTP generated. OTP : 664475. DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,664475
1882 delivery code Flipkart SanDisk Ultra 16 GB SDHC UHS-I AWB 5962665135825.Share agent premises-DELHIVERY,nan,1882
4835 Disney Hotstar verification code. Enjoy watching /wAX/OsgZgE,nan,4835
OTP login Fiewin platform 120696,nan,120696
OTP login Fiewin platform 868671,nan,868671
Microsoft access code: 1808,nan,1808
One Time verification code 503103.l7qsKFmcHNg - Future Group,5031037,503103
367031 Mitra verification code. Please share anyone. LuupxJzToUR,nan,367031
136850 delivery code Flipkart SanDisk Ultra 16 GB SDHC UHS-I AWB 5962665135825.Share agent premises-DELHIVERY,nan,136850
Use 474419 verify Olaparty account.,nan,474419
547632 One Time Password log Ola app. Kindly share anyone. Generated 20:44:07 Hours fI1zdGmqvRP,nan,547632
OTP Aadhaar XX7097 990275 valid 10 mins. enhance securityLock/Unlock biometrics using mAadhaar/SMS Service/Visit,nan,990275
Use 802667 two-factor authentication Facebook.,nan,802667
829134 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,829134
485263 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,485263
814049 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,814049
115934 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,115934
786826 one time password process Canara Bank Mobile Banking.It valid 15 minutes.Do share OTP anyone. - Canara Bank,nan,786826
558354 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,558354
Dear customer OTP login 266412 share anyone. Bajaj Finserv employee call ask OTP.,nan,266412
582778 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,582778
497831 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,497831
719571 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,719571
OTP Aadhaar XX6653 616232 valid 10 mins. Pls update childs biometrics cross 5/15 yrs age Aadhaar remains valid,nan,616232
OTP Aadhaar XX6653 129210 valid 10 mins. Pls update childs biometrics cross 5/15 yrs age Aadhaar remains valid,nan,129210
926825 Facebook password reset code,nan,926825
259619 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,259619
696681 Facebook password reset code,nan,696681
Use 13614680 One Time Password login Swiggy Account pgLJ0BdTNB3,nan,13614680
569741 Amazon OTP. share anyone.,nan,569741
719410 one time password proceed PhonePe. valid 10 minutes. share OTP anyone. Team PhonePe,nan,719410
76260 one time password proceed PhonePe. valid 10 minutes. share OTP anyone. Team PhonePe,nan,76260
841815 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,841815
Dear customer OTP login 567663 share anyone. Bajaj Finserv employee call ask OTP.,nan,567663
OTP register/access CoWIN 780989. valid 3 minutes. - CoWIN,nan,780989
OTP register/access CoWIN 976936. valid 3 minutes. - CoWIN,nan,976936
409762 Zomato verification code. Enjoy :- tzq5yFMlr4q,nan,409762
OTP Aadhaar XX6653 697641 valid 10 mins. Generate/Retrieve VID sending SMS 1947.For info visit,nan,697641
Dear User OTP : 394325 DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,394325
207820 ur OTP setting MPIN ur a/c. Valid 10 mins. DONT SHARE anyone.,nan,207820
EPF India SMS One Time Password: 257427 OTP-ID: 789064,nan,257427
Dear user login OTP generated. OTP : 865252. DONT SHARE ANYONE. NEVER CALL VERIFY OTP,nan,865252
138886 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,138886
Hi proceed request enjoy Airtel Black benefits please share 620628 confirmation code Airtel representative. TC,nan,620628
Hi 558781 One Time Verification code activation Airtel Mobile GOUTAM BEHERA. Please share code GOUTAM BEHERA consent his/her verification local referee apply new Airtel number.,nan,558781
Dear customer OTP login 826581 share anyone. Bajaj Finserv employee call ask OTP. 826581,nan,826581
161744 Amazon OTP. share anyone.,nan,161744
Shadowfax OTP login 462037 6gW4yAjEoWG,nan,462037
Shadowfax OTP login 302465 6gW4yAjEoWG,nan,302465
otp for Online Txn INR 352.82 at PAYTM on Indian Bank Debit card ending 4988 is 629806. Valid for 3min. Dt 07-04-2022 11:47:06. Do Not Disclose.,4988,629806
015 237 Instagram code SIYRxKrru1t,nan,015237
Ecom Express Executive 08046809000 PIN 432566 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 669228,432566,669228
Ecom Express Executive 08046809000 PIN 877962 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 894359,877962,894359
Ecom Express Executive 08046809000 PIN 776523 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 894359,776523,894359
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 652656,95362,652656
Ecom Express Executive 08046809000 PIN 73617 deliver Flipkart order 9008602733. Pay Rs 1033.0CASHUPIPayment Link. Code refuse 582619,73617,582619
Ecom Express Executive 08046809000 PIN 395589 deliver Flipkart order 9008602733. Pay Rs 1033.0CASHUPIPayment Link. Code refuse 582619,395589,582619
Ecom Express Executive 08046809000 PIN 500785 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 159297,500785,159297
Ecom Express Executive 08046809000 PIN 411772 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 652656,411772,652656
Ecom Express Executive 08046809000 PIN 95734 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 669228,95734,669228
Ecom Express Executive 08046809000 PIN 149683 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 159297,149683,159297
Dear UserYour Verification Code OTP : 7559 Update Profile Digital Gujarat request id: 2666358,nan,7559
"Ecom Express Executive 08046809000 PIN 08724 will deliver your Flipkart order 9008602733. Pay Rs 1033.0(CASH,UPI,Payment Link). Code to refuse is 373487",08724,373487
OTP Online Txn INR 395.30 PAYTM Indian Bank Debit card ending 4988 335464. Valid 3min. Dt 07-04-2022 12:00:41. Disclose.,nan,335464
- Never share OTP. OTP link Paytm Account Vodafone Idea Ltd: 807794. Report -,nan,807794
CITYMALL OTP-9083. Share OTP security reasons Nd6tBMJnzhM,nan,9083
otp for online purchase thru State Bank Debit Card 6074*****31 is 792901. Do not share this with anyone,607431,792901
538450 delivery code SHIPROCKET slice card AWB 10755912113904.Share agent premises-DELHIVERY,nan,538450
Paytm never calls OTP. share anyone. Paytm Business Login OTP: 672085. Report ID: cIWSokveyWr,nan,672085
Dear Customer 430767 one time password OTP. Please enter OTP proceed. Thank Team Jio,nan,430767
OTP Aadhaar XX7604 248033 valid 10 mins. Aadhaar enrollment Mandatory biometric updates free.Pay Rs.50 updation,nan,248033
479253 Mitra verification code. Please share anyone. jOvA6R6oOI,nan,479253
Arriving Today: Imran order partner 914461710281 PIN 6373. Track opt contactless //track/25AEBB10A6112196BB637BB3271CEB43/Fwd/ .Please share delivery code 1976 delivery partner confirmation status. - Shadowfax,6373,1976
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 894359,95362,894359
OTP register/access CoWIN 368741. valid 3 minutes. - CoWIN,nan,368741
otp for online purchase of Rs. 150.00 at TNPSCOTHDRCARD thru State Bank Debit Card 5242*****19 is 724502. Do not share this with anyone.,524219,724502
2286 delivery code Srinu Classy Sensational Men package AWB 149081264577866. Share delivery agent only. Pay via UPI/Cards. - DELHIVERY,nan,2286
"Ecom Express Executive 08046809000 PIN 75728 will deliver your ONLINE order 9120742910. Pay Rs 283.0(CASH,UPI,Payment Link). Code to refuse is 136376",75728,136376
CDSL-TPIN to avail CDSLs e-DIS facility for BO ID ****9312  is - 770475.,9312,770475
CDSL-TPIN to avail CDSLs e-DIS facility for BO ID ****9312  is - 113441.,9312,113441
"Dear Customer, Your otp for your fund transfer request of Rs. 25000 for SHASHANK SHEKHER UPA XXXX5704 is 1275 - Fino",5704,1275
CDSL-TPIN to avail CDSLs e-DIS facility for BO ID ****9312  is - 156712.,9312,156712
OTP register/access CoWIN 842671. valid 3 minutes. - CoWIN,nan,842671
767698 RapidPaisa one-time password dont share anyone. LgOYZDrxjFB,nan,767698
otp for online purchase of Rs. 1000.00 at PAYTM thru State Bank Debit Card 4591*****13 is 674752. Do not share this with anyone.,459113,674752
OlapartyUse 0566 verify Olaparty account. Yxr98KNxeeX,nan,0566
Welcome BankofBaroda MobileBanking MConnect Plus MPIN is: 209052 share anyone. Download app playstore/appstore use - Bank Baroda,nan,209052
OTP verify primary mobile number NDUW 583285.,nan,583285
Welcome BankofBaroda MobileBanking MConnect Plus MPIN is: 856857 share anyone. Download app playstore/appstore use - Bank Baroda,nan,856857
OTP verify primary mobile number NDUW 289822.,nan,289822
"Dear Customer, otp TO INITIATE E-MANDATE SBI REQUEST ID MN2212206204146 OF RS. 1 IN A/C NO. XXXX3249 IS 63007588. DO NOT SHARE IT WITH ANYONE. -SBI",3249,63007588
Dear Customer OTP One Time Password Debit Card PIN set request 365929. Please disclose anyone - Bank Baroda,nan,365929
"Ecom Express Executive 08046809000 PIN 64520 will deliver your ONLINE order 9111987521. Pay Rs 408.0(CASH,UPI,Payment Link). Code to refuse is 535922",64520,535922
Dear Customer OTP One Time Password Debit Card PIN set request 384846. Please disclose anyone - Bank Baroda,nan,384846
"Dear Customer, your AMAZON ""Pre-paid"" shipment awb 2039857129 is out for delivery by ECOM EXPRESS executive Ph: 08061914615 PIN: 36613",nan,36613
"Ecom Express Executive 08046809000 PIN 52920 will deliver your Flipkart order 9107791704. Pay Rs 1649.0(CASH,UPI,Payment Link). Code to refuse is 819340",52920,819340
"Ecom Express Executive 08046809000 PIN 95734 will deliver your Flipkart order 8694021098. Pay Rs 129.0(CASH,UPI,Payment Link). Code to refuse is 669228",95734,669228
OTP Online Txn INR 395.30 PAYTM Indian Bank Debit card ending 4988 148426. Valid 3min. Dt 07-04-2022 12:00:41. Disclose.,nan,148426
Arriving Today: Your Imran order with partner 914461710281 PIN 6373. Track and opt for contactless delivery:https://tracker.shadowfax.in/#/track/25AEBB10A6112196BB637BB3271CEB43/Fwd/ .Please share the delivery code 1976 with the delivery partner for confirmation on status. - Shadowfax,6373,1976
Ecom Express Executive 08046809000 PIN 37225 will deliver your https://shopee/ AWB 9116374275 today. Rs 105.0 payable. Delivery code 557210,37225,557210
Ecom Express Executive 08046809000 PIN 598085 deliver Flipkart order 9008602733. Pay Rs 1033.0CASHUPIPayment Link. Code refuse 582619,598085,582619
OTP for Online Transactions: Indian Bank Debit Card 343327 912475. Valid for next 5 min.,nan,912475
Default user pin: 0000,nan,0000
"Ecom Express Executive 08046809000 PIN 63124 will deliver your Flipkart order 9008602733. Pay Rs 1033.0(CASH,UPI,Payment Link). Code to refuse is 491471",63124,491471
"Ecom Express Executive 08046809000 PIN 22128 will deliver your Flipkart order 9008602733. Pay Rs 1033.0(CASH,UPI,Payment Link). Code to refuse is 282020",22128,282020
"otp : 3723 Proposal No : SR5542474For policy issuance, enter otp on Proposal page and click Make Payment.Insured : MR DILBAG  SINGHEngine-Chassis : 4675482 - 276500Model: IGNIS BS-VI ZETA 1.2L PETROLRegistration No: HP36E1795Ins. Co. : National InsurancePolicy Start Date : 27/08/2021Nominee : SMT NIRMLA DEVITotal IDV : 484862Add-ons : ZD,EP,RTINCB : 1433Part A Premium : Rs.5734(Premium Advantage Applied)Part B Premium: 0Stand Alone CPA: 0Gross Premium : 12373Maruti Suzuki Insurance Broking",nan,3723
