Message,Extracted,Expected
"Hi, Happiness is... Buy 1 Get 1 FREE
Shop Now! OMG Sale is on FIREEE
Hurry, Sale Ending Soon
Code: OMG


Shop - https://u1.mnge.co/LDB31x3


Mamaearth",,nan
"Badal, shop your faves @ the Flat Rs.499 store
Also, get 50-80% Off + Free Shipping on the best
Explore the Myntra Diwali Sale
http://smsd.in/bqBlqUvM6",,nan
"Dear Srinu ,
We miss you at MAX Fashion!
Get Rs500 OFF on Shopping of Rs2499 on MaxFashion.in
Usecode: GET500 , Shop now at bit.ly/32XUp46 TnC",,nan
Account recovery code: 186-397. Keep it safe.,,186397
WhatsApp code: 159-490. Do not share this code with anyone.,,159490
"Flipkart Update: Sorry, your order for Aroma NB119C Carter   36  has been delayed. A Gift Card equivalent to the shipping charge will be provided on order delivery. Alternatively, you can place a new order for this item. In appreciation of your patience, a Gift Card worth Rs.50 will be added to your Flipkart account post new order is delivered. Please ignore this message if the order has already reached you.",,nan
"Dear Member, Due to the Covid regulations South India Shopping Mall is now open from 7:00 AM to 11:30 AM. Ready for a safe shopping experience at mqml.co/2q9",,nan
"Dear Customer, while applying for IPO, please make sure to use Correct UPI PIN & maintain Sufficient a/c balance to avoid Application rejection - IOB.",,nan
Use 473-438 as your one-time password (OTP) to proceed.,,473438
"Ekart Update: We tried reaching you for shipment FMPC1854778553. Please call delivery executive today on 09174003000, pin 273.",,nan
Your verification code is 146-273. Do not share it with anyone.,,146273
Use 770-530 to complete your transaction securely.,,770530
Use 609-833 to complete your transaction securely.,,609833
Use 200-669 as your one-time password (OTP) to proceed.,,200669
"For security purposes, use 475-457 to log in.",,475457
Stay Home & Shop Online! Grasp Clothings - Join Us & Stay updated on day to day arrivals.. Find your favourite products in our Online Shopping Whatsapp Number - For Mens - +91 8807299699 & For Womenâs & Kids - +918807299799 Thank you!,,nan
MPIN is Incorrect. 3 attempts Left - CUB,,nan
"Ekart Update: We tried reaching you for shipment FMPC1749919207. Please call delivery executive today on 04440114101, pin 313.",,nan
"Out for Delivery: NU88+PRO Smartwatch - ... with tracking ID DELC0000418559 from SHIPDELIGHT, will be delivered today by an EKART Wish Master (call 04440114101, PIN 109). Please check with the Wishmaster if you can pay using SMS payment link. To know about safety measures taken to ensure a safe delivery of your order, click here: http://ekrt.in/VGpN!puuuN .",,nan
"https://amazon.in/a/c/r/gvmVB6qmCWC7PmnXPincrCUqA

Amazon: Sign-in from HR, IN. Tap link to respond.",,nan
"Mani, Rs.500 MynCash expires @ midnight
Combine it with Flat Rs.400 Off @ Myntra For Her
Shop now with Free Shipping
http://smsd.in/bzVx9vu7I",,nan
"Out for Pickup: KUBRA KB-2028 Cordless... with tracking ID FMPR0276874629 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 07529054000, PIN 248). Keep the product ready with all accessories and tags for verification.",2028,nan
Note UPI PIN is used for payment authorization only on app's UPI PIN page. Money will be deducted if UPI PIN is used. Never share UPI PIN/CVV/OTP with anyone,,nan
"Badal, celebrate in style!
With this offer | Buy 1, Get 3 FREE
Free Shipping @ Myntra Birthday Sale
http://smsd.in/bygtSTTkA",,nan
"Dear Member, FREE Footwear Shopping, 22 - 26 May @ www.mycentral.in

FLAT 50% OFF + 50% CASHBACK on over 10,000 Styles | 100 Brands.

Click to Shop - @ www.mycentral.in",,nan
"Dear Customer, Please use your mobile banking PIN(MPIN) for UPI transactions. If MPIN is not available, select SET UPI PIN option to create your MPIN-CUB",,nan
Your secure login OTP is 362-308. Keep it confidential.,,362308
Your secure login OTP is 363-291. Keep it confidential.,,363291
"Badal, this is a Myntra special offer
Buy 1 style for Rs.699 & get an extra item for Rs.44
Free Shipping @ Not Foolin' Around Sale
http://smsd.in/b1AknU3w2",,nan
"Badal, people love this offer so much
Buy 1, Get 3 Free @ Pay Day Sale
Shop with Free Shipping today
http://smsd.in/btzE3Q0pW",,nan
"Badal, everyone loves this offer!
Buy 1 style @ Rs.699 & get an extra item for just Rs.11
Free Shipping @ Myntra For Her
http://smsd.in/bzNBuc3bO",,nan
Account recovery code: 225-970. Keep it safe.,,225970
Use 964-690 to complete your transaction securely.,,964690
"Groom or Guest, we promise to make you look the Best, this wedding season with our PETER ENGLAND Ceremonial Collection. Shop from our latest range of Suits & Blazers and avail FREE Rs.2000 shopping on purchase of Rs.6999 only at Trichurapalli Store. Valid till 30 Apr. TC.",2000,nan
PSB000000000273008 A/c 233886 Credited Rs 191-- MOBILE Cr-IMPS :P2A/918020110872063/GOOGLEINDIADIGITAL CLR BAL 33327.59CR16-07-2021 00:23:58-PunjabSind Bank,233886,nan
"Hi there!, Use Code PONGAL on your KreditBee Online Purchase Loan & pay Rs.0  on Processing Fees.Enjoy Shopping now on Amazon,Flipkart bit.ly/3a6CDPN",,nan
WhatsApp account registered new device share code anyone WhatsApp code: 917-369 4sgLq1p5sV6,,917369
INR 320 debited A/c 2533 ATM POS/84572793/22:19:18/21032290 Bal 40596.6713-04-2022 22:19:21. transaction unauthorized SMS BLOCK A/c BLOCK 8828837411 click /module/complaint-lodge-grievence lodge complaint. Punjab Sind Bank,2533,nan
INR 130 debited A/c 2533 ATM POS/5P631283/22:57:46/20972294 Bal 382679.1707-04-2022 22:57:46. transaction unauthorized SMS BLOCK A/c BLOCK 8828837411 click /module/complaint-lodge-grievence lodge complaint. Punjab Sind Bank,2533,nan
"Dear Customer, hop on the valentine wagon and get 10% Off on shopping from Amazon Fresh with Kotak Cards. Order now: 2.kmbl.in/XlOY1rbBYyx T&C apply",,nan
INR 130 debited A/c 2533 ATM POS/5P631283/22:57:46/20972294 Bal 44858.1707-04-2022 22:57:46. transaction unauthorized SMS BLOCK A/c BLOCK 8828837411 click /module/complaint-lodge-grievence lodge complaint. Punjab Sind Bank,2533,nan
"Dear Customer,
1IndiaFamilyMart brings FRESH SUMMER OFFER!
Free Shopping of Rs.1000 on Shopping of Rs.1000.
Offer valid on fresh stock.
T&C Apply",1000,nan
Congratulation on successful delivery of your 1st order! Kindly share your experience with us by tapping here meesho.typeform.com/to/VRPQkuvg#i=120585979 Meesho,,nan
"Kulwinder, this offer is only on Myntra
Buy 1 item for Rs.699 & get an extra item @ Rs.49
Free Shipping @ Fashion Haul Sale
http://smsd.in/b0QcytYfS",,nan
"Entering your UPI PIN is deemed as payment authorization by you to debit your bank a/c. Hence, enter your PIN only on the UPI PIN page of Bajaj Finserv MARKETS app. Please don't share your PIN, CVV & OTP's with anyone. Finserv MARKETS",,nan
"Badal, this is unbelievable!
But it's true Ã¶ Buy 1 item & get the 2nd item @ Rs.49 only
Shop now with Free Shipping
http://smsd.in/byBif57Wm",,nan
"Your registration for Google Pay app has started. To avoid financial loss, do not share your card details/OTP/CVV. Not you? Report to your bank - Axis Bank",,nan
"Badal, Myntra is waiting for you!
With this offer | Get EXTRA Rs.300 Off 
Free Shipping @ Spring Refresh Sale
1kx.in/uK6RLq",,nan
UPI registration for your Paytm App has begun. If you didn't do it then report immediately at 01204456456. Never share your card details/OTP/CVV :PPBL,,nan
"Dear 63805692XX,
Open Axis ASAP Savings/Cashback Account.
Get up to 15 %* cashback on Flipkart & Amazon shopping.
Click http://p2x.in/4VxCLL TIS",,nan
"2 negative account(s) are stopping your credit score from improving
Act now to become eligible for top loans
v.db1.in/1owgsn
CreditMantri",,nan
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDIBF1E53004 Valid till Apr 30 Rush Now.T&C",,nan
"Mani, Rs.500 MynCash expires @ midnight
Combine it with Flat Rs.400 Off only on Myntra
Free Shipping @ Fashion Haul Sale
http://smsd.in/b1jfnlhvy",,nan
"2 negative account(s) are stopping your credit score from improving
Act now to become eligible for top loans
v.db1.in/1q120G
CreditMantri",,nan
WhatsApp: Your secret verification code is 155-789.,,155789
Bank alert: Use 735-181 to authorize your transaction.,,735181
CAUTION! Do not share this message. Your One Time PIN for Debit Card ending 4388 is Eight Five Seven Two. Set your new PIN within 24 hrs through Banking -- PIN Change option at any SBI ATM. Download YONO ! www.yonosbi.com.-SBI,4388,nan
"My name is Mithchell Anderson from USA, I have some amount of fund 3.9 Million usd to send to you for helping the poor contact: mithchelandson@gmail.com   (rk)",,nan
"Badal, everyone at Myntra loves this offer
Buy 1, Get 3 Free on your fashion faves
Free Shipping Â¡ Spring Refresh Sale
1kx.in/4hFeKL",,nan
"Badal, Pay Day Sale ends @ midnight
Get 40-80% + Flat Rs.400 Off on the best styles
Hurry! Shop now with Free Shipping
http://smsd.in/bmDztfaTW",,nan
"Badal, sing happy birthday for Myntra!
Buy 1 item at Rs.799 & get the 2nd item at Rs.15
Free Shipping @ Myntra Birthday Sale
http://smsd.in/byemTOhxC",,nan
"It's our birthday but you get the gift, Badal
Buy 1, Get 3 Free @ Myntra Birthday Sale
Shop now with Free Shipping
http://smsd.in/bxSdJ61f8",,nan
"Mani, this offer is only there till midnight! 
Get Rs.500 MynCash + Flat Rs.400 Off only on Myntra
Free Shipping @ Clearance Sale
http://1kx.in/UIuWzg",,nan
"Mani, Rs.500 MynCash expires @ midnight
Combine it with Flat Rs.400 Off on the best styles
Free Shipping @ Clearance Sale http://1kx.in/vwvruH",,nan
Your WhatsApp verification code is 567-579. Keep it private.,,567579
"Badal, this offer is the most popular!
Shop 1 for Rs.699 & get the second one @ just Re.1
Free Shipping @ End Of Reason Sale
http://smsd.in/buyny5QTG",,nan
"Dear 9823XXXX59, WIN upto Rs 25 Lakhs! Spin the Jackpot & Win a Bullet Bike, Sachin's Signed Bat & much more only on Paytm First Games. m.paytm.me/fjk T&C",,nan
Use CRN & MPIN to log into Kotak - 811 & Mobile Banking App & explore features. Forgot CRN or want to reset MPIN? Click 1.kmbl.in/keLec4nuudta to know more.,,nan
"UPI PIN is set for your Paytm Payments Bank a/c 91XXXXXXXX61. If you have not initiated this request, contact us on 01204456456 immediately :PPBL",,nan
"Dear Customer,TRENDS SPECIAL OFFER! Earn 7X ROne Loyalty points on shopping of Rs.1999. Get 10X points on shopping of Rs2999. Valid Till April 30. T&C",1999,nan
"Dear Customer, request received for registering your Jio Payments Bank account. Do not share your OTP to avoid any financial loss. Not you? Call 1800 891 9999",1800,nan
"The more you shop, the more you save!
Buy 3, Get Extra 20% Off | Buy 2, Get Extra 15% Off
Free Shipping @ Myntra Birthday Sale
http://smsd.in/byf3reGIc",,nan
"You have successfully set UPI PIN for a/c s XXXXXX3983 linked to Cust ID XXXXX5372. If it's not you, call 18002584455 immediately - Bank of Baroda",,nan
"Dear supplier, don't have a GST? Register now to get a GST and start selling on Meesho, India's Largest Shopping app. Click https://youtu.be/O_KUNsN_-Hs Meesho",,nan
"Badal, this is a Myntra special offer
Get Flat Rs.444 Off on the best styles
Shop now with Free Shipping
http://smsd.in/b1WHyUbMM",,nan
Your verification code is 287-635. Do not share it with anyone.,,287635
"Badal, this offer is everyone's favourite!
Buy 1 @ Rs.699 & get extra item FREE
Free Shipping @ End Of Reason Sale
http://smsd.in/bulIyImY2",,nan
"Kulwinder, this is Myntra's most loved offer!
Buy 1 item for Rs.699 & get an extra item @ Rs.44
Free Shipping @ Hot Like Summer Sale
http://smsd.in/b2qWGZufg",,nan
"Out for Delivery:Aroma NB119B Badshah -... with tracking ID FMPC1749919207, will be delivered today by an EKART Service Partner (call 04440114101, PIN 313). Please pay Rs.539.0 by cash..",,nan
"Out for Delivery: RedShell High Quality ... with tracking ID FMPP0981100274 from flipkart.com, will be delivered today by an EKART Wish Master (call 04440114101, PIN 129). To know about safety measures taken to ensure a safe delivery of your order, click here: http://fkrt.it/niyrpeNNNN .",,nan
Verification alert: 705-683 is your authentication code.,,705683
"Hi manikandan , We hope you had a great shopping experience for OM 15 LED Fog... . Please rate us at www.snpdl.in/kw1oipyz7 - Snapdeal",,nan
"Ekart Update: We tried reaching you for shipment FMPC1863489710. Please call delivery executive today on 04471369277, pin 102.",,nan
Your secret code is 346-317. Please do not disclose.,,346317
"Dear Amol Nemade,
We are very sorry to hear about your unfortunate incident. Please allow us to lend you a helping hand. Your claim for Loss Of Pay benefit against your ACKO policy issued via Swiggy has been registered. Please note your claim no. SWI00399369791-C22 for reference. You can always email us at wecare@acko.com in case you need more assistance. Thanks - Team Acko",,nan
Bank alert: Use 272-492 to authorize your transaction.,,272492
Use 413-433 to change your password securely.,,413433
Please tap on the safe link to reset new pin for your Zebpay account. https://v.zebpay.com/pv/Kuvp6IqaXptm51Lbay18qw==,,nan
We have  noticed you were looking for Bajaj Finance Insta EMI Card. Apply in 3 easy steps and enjoy no cost EMI shopping. Get now https://eej.at/H712axJn,,nan
"Hi, Spinny gives the Best Price for your car in 10 seconds flat! Get an instant quote & schedule a FREE doorstep evaluation. Click: https://bit.ly/3Ky05FR",,nan
"Nothing says happiness like a FREE SIDE!
Order from McDonald's to get a FREE SIDE on orders above Rs.149
Use Code:MCDDAY
https://bit.ly/3iUJj7Q",,nan
"Dear Partner,Cash prizes that will make your dil go ""Jumping Japang""
Refer a friend to Shadowfax and earn Rs 1000/- once he completes 50 orders. Also, earn Rs. 1000/- extra after he completes 200 orders. More referrals, most earnings! in.shadowfax.https://u1.mnge.co/gKR1EMn",1000,nan
"Dear user,You are 1 step away from Bajaj Finance Insta EMI Card. Click https://eej.at/H1YejPMp to complete your journey & enjoy No Cost EMI shopping",,nan
"Mani, Rs.500 MynCash expires @ midnight
Combine it with Flat Rs.400 Off | Only on Myntra
Free Shipping @ Not Foolin' Around Sale
http://smsd.in/b1A8byiBY",,nan
"Dear Customer, FLAT Rs.300 OFF when you shop for Rs.999 + FREE SHIPPING, only at the AJIO All Stars Sale. Use code: MARAJB. Shop Now: https://bit.ly/35DhNZV",,nan
"Mani, this offer is just for you
Get Flat Rs.333 Off on Min. Spend of Rs.1499 | Only on Myntra
Free Shipping @ Fashion Haul Sale
http://smsd.in/b0XDHVwtE",1499,nan
Use 763-611 to access your WhatsApp account securely.,,763611
"Badal, don't lose out on this offer!
Buy 1, Get 2 FREE on all your fashion faves
Shop now with Free Shipping
http://smsd.in/bvi6jNP2y",,nan
"Dear Customer, you recently tried shopping on Croma.com Take a short survey & tell us how we can enhance experience in future. https://ltms.in/S1dtC0Klc?n.",,nan
"Out for Delivery: Flipkart SmartBuy Sock... with tracking ID FMPC1551538926 from flipkart.com, will be delivered today by an EKART Wish Master (call 04440114101, PIN 147). Please check with the Wishmaster if you can pay using SMS payment link. To know about safety measures taken to ensure a safe delivery of your order, click here: http://ekrt.in/hRF!XGuuuN .",,nan
"Hi Kuhak Som, an OTP has been sent to your new email address. Please share this with Vi Store personnel to complete your email id validation. This OTP is valid for only 10 minutes. Thank you.",,nan
"Confirmed: Thank you for shopping on Myntra. We're prepping your order with 1 HRX by Hrithik Ros... and 2 more items. In these tough times, our team is working hard while ensuring highest safety standards, deliveries may take longer than usual. To ensure minimum-contact delivery, you can Pay Now. Click http://mntr.se/prHn2qXvYce3h2 to pay. You may also pay using UPI or Card at your doorstep. Stay Home, Stay Safe. - Team Myntra.",,nan
"Badal, don't miss this offer!
Get an extra Item for just Rs.11
Free Shipping @ Myntra For Her
http://smsd.in/bzJb6uXOI",,nan
"Dear Customer Fun begins with 60% off! 
Get the Weekend plans rolling with lip-smacking food at a whopping.
Order now on BK APP
use code KING60
1sd.in/t4iLGe",,nan
"Kulwinder, Myntra's best offer is back!
Buy 1, Get 3 Free On the best styles
Free Shipping @ Hot Like Summer Sale
http://smsd.in/b27Q9J4yQ",,nan
Account recovery code: 748-828. Keep it safe.,,748828
Verification alert: 365-553 is your authentication code.,,365553
"IndiaMART: Message from Addpin Enterprise (Surat) for Colour Chex Jari Butta Gown
View Now: https://goim.in/V0kLnQyB
Call: +91-8048959456",,nan
"2 negative account(s) are stopping your credit score from improving
Act now to become eligible for top loans
v.db1.in/2iGQ4S
CreditMantri",,nan
Your temporary access code is 208-417. Do not share.,,208417
"Hi --, Welcome to JioMart, a new world of grocery shopping.Your login ID is 7652892129
 Team JioMart",,nan
Verification alert: 617-978 is your authentication code.,,617978
Account recovery code: 599-644. Keep it safe.,,599644
"Get Shopping voucher Rs.5000, upto 20% off @ 4000+ restaurants & complimentary lounge access with Axis Bank PRIVILEGE CreditCard http://1kx.in/LBSwJe CCARDD",5000,nan
Bank alert: Use 225-925 to authorize your transaction.,,225925
Use 263-117 as your one-time password (OTP) to proceed.,,263117
"Hi --, Welcome to JioMart, a new world of grocery shopping.Your login ID is 7717492872
 Team JioMart",,nan
"Dear Customer, trust you are keeping safe and in good health, we wish to inform you that your loan agreement no: TN3003TW0081815  is overdue and Here is the link to pay for your entire overdue amount immediately. Kindly remit the dues immediately by clicking link https://phon.pe/tvsCredit_TN3003TW0081815 . For any queries , pl contact our Toll free number : 18001035005, TVS CREDIT.",,nan
Verification alert: 606-446 is your authentication code.,,606446
Use 791-844 to change your password securely.,,791844
Verification alert: 686-202 is your authentication code.,,686202
"Badal, this offer is perfect for you
Get Extra Rs.300 Off on the best styles
Shop now with Free Shipping
http://smsd.in/bvbE2p9DK",,nan
"Out for Delivery:Best Mens Streachable ... with tracking ID WSPC1050549381, will be delivered today by an EKART Service Partner (call 04045206046, PIN 302). Please pay Rs.999.0 by cash..",,nan
"Ekart Update: We tried reaching you for shipment FMPR0278211167. Please call delivery executive today on 09657882288, pin 124.",,nan
"Dear Partner,Cash prizes that will make your dil go ""Jumping Japang""
Refer a friend to Shadowfax and earn Rs 1000/- once he completes 50 orders. Also, earn Rs. 1000/- extra after he completes 200 orders. More referrals, most earnings! in.shadowfax.https://u1.mnge.co/7MqOAQ4",1000,nan
"Raman, make heads turn
With these amazing styles @ Flat Rs.333 Off + Free Shipping
Explore your next best look today
http://smsd.in/bsqaXmEoM",,nan
"Raman, here's Rs.500 MynCash for you
Use it before midnight with Flat Rs.400 Off
Free Shipping @ Right To Fashion Sale
http://smsd.in/bv7TcG6Xk",,nan
"Out for Delivery:Robbie jones Casual Sh... with tracking ID FMPC1331854239, will be delivered today by an EKART Service Partner (call 04045206046, PIN 153). Please pay Rs.299.0 by cash..",,nan
"Raman, Rs.500 MynCash expires midnight
Combine it now with Flat Rs.400 Off + Free Shipping
Shop your fashion faves today
http://smsd.in/bsxzzbQ5k",,nan
"**Up to 80% OFF** | ZERO SHIPPING FEES
Latest Fashion under 499, Home Decor, Cookware...

Shop at Flipkart's Big Billion Days now:
http://fkrt.it/UWrTDbuuuN",,nan
"Raman, Rs.500 MynCash expires at midnight
Combine it with Flat Rs.400 Off on the best looks
Free Shipping @ Month End Sale
https://infn.in/HAkkaV",,nan
PSB000000000273008 A/c 2045 Credited Rs 191-- MOBILE Cr-IMPS :P2A/918020110872063/GOOGLEINDIADIGITAL CLR BAL 33327.59CR16-07-2021 00:23:58-PunjabSind Bank,2045,nan
Want to sell car? SellRight by Spinny gives Best Price. Give Missed Call on 9289720086 Or Click https://bit.ly/3K1Yo2J to Book a Free Doorstep Car Evaluation.,,nan
"Badal, have you seen a better deal than this?
Shop 1 Item @ Rs.699 & get 2nd Item FREE
Free Shipping @ Myntra Diwali Sale
http://smsd.in/br0dPTP8u",,nan
"Dear SBI customer, your transaction at POS 35R07020 has been declined due to incorrect PIN. Please enter the correct PIN.",,nan
WhatsApp security alert: 522-253 is your login code.,,522253
SPAR Top-up Offer Just For You: Get Rs 125 Off on your shopping worth Rs 999 @ SPAR. Hurry! Visit our stores & redeem D8E7NP before 15-Ma. TC,,nan
"SPAR Exclusive: Get Rs 125 Off on shopping of Rs 999 @ SPAR.Visit our stores & to redeem use D8E7NP before 24-Apr.TC To opt-out, sms SPRSTOP to +917669991039",,nan
"Mani, it's the last day of End Of Reason Sale
Get Flat Rs.500 Off + 30-day Free Shipping
Shop now | Min. Spend: Rs.2499
https://infn.in/r8rBP8",2499,nan
"Many Happy Returns of the day. May the coming year be full of health, happiness and prosperity.",,nan
Verification alert: 971-551 is your authentication code.,,971551
"Mani, shop more, save more only on Myntra
Buy 3, Get Extra 20% Off | Buy 2, Get Extra 15% Off
Free Shipping @ Brand Slam Sale
http://smsd.in/b3JEgpHwW",,nan
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-05-07 11.08.39. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,2022,nan
Security notice: 476-113 is your code for access.,,476113
Use 323-797 to complete your transaction securely.,,323797
"Badal, Big Fashion Festival is live
Get 4 styles for FREE when you shop 1 + Free Shipping
Order now for a wardrobe makeover
http://smsd.in/boUpFrJ82",,nan
Use 907-658 as your one-time password (OTP) to proceed.,,907658
"You have successfully set UPI PIN for your Paytm Payments Bank a/c 91XXXXXXXX62. If you have not initiated this request, contact us on 01204456456 immediately.",,nan
Dear Vivek Rathour successfully vaccinated 1st Dose COVAXIN 09-02-2022 03:44 PM. may download vaccination Certificate - - CoWIN,2022,nan
"Hi Abdul qadir shaikh , Welcome to JioMart, a new world of grocery shopping.Your login ID is 9506157258
 Team JioMart",,nan
"Badal, Buy 1 style for just Rs.699
And get an extra item for Rs.49 | Only on Myntra
Free Shipping @ Spring Refresh Sale
http://1kx.in/x2EV6h",,nan
Lack of funds keeping you away from stock markets? Try MTF on Upstox to trade with 50% funds. You even have Rs. 500 to place brokerage-free trades: uptx.to/ActivationOffer4. Upstox,,nan
"Dear Customer, Beware of fraudulent messages. Bank never asks for details like Card no./PIN/OTP/CVV. Don't share with anyone. Our customer care numbers are 1800-425-0018, 1800-103-0018, 1800-208-3333, 1800-3011-3333. Use only these numbers to contact us. CANARA BANK",1800,nan
"Dear Customer, you have successfully set the UPI PIN with Paytm Payments  app. In case it was not you, please call ICICI Bank Customer Care on (022 3366 7777).",3366,nan
Shadowfax rider 914461710281 PIN 7119 will deliver your Anarkali order AWB SF206583905443FPL today. Attempt code 8195 Visit https://tracker.shadowfax.in,7119,8195
"Ekart Update: We tried reaching you for shipment FMPR0276536979. Please call delivery executive today on 09174003000, pin 129.",,nan
"Ekart Update: We tried reaching you for shipment FMPC1815302951. Please call delivery executive today on 01169060009, pin 286.",,nan
"Ecom Express Executive 08046809000 PIN 44038 will deliver your Flipkart order 9008602733. Pay Rs 1033.0(CASH,UPI,Payment Link). Code to refuse is 965533",44038,965533
"Dear Customer, Axis brings you an exclusive credit card offer with benefits and rewards on movie, shopping, dining & more.
Apply http://f49.bz/fSf9KP
Indialends",,nan
"Dear Rajesh Kumar Goswami, Thanks for shopping at SADANA ELECTRIC STORES, your invoice no is SC2529. For support, call our helpline at 1800407267864. We hope you loved shopping with us. Share your feedback here rml.fm/i08jKa - Samsung",,nan
Dear Customer OTP INITIATE E-MANDATE SBI REQUEST ID TM2211929530542 RS. 500000.00 A/C NO. XXXX1899 62761129. SHARE ANYONE. -SBI,500000,62761129
Security notice: 249-793 is your code for access.,,249793
"Dear SBI Customer, transaction dated 17-Oct-21 11:27:21 through card ending 4388 has been declined due to Do PIN change.",4388,nan
Thanks choosing BSNL. BSNL 8300359537 CAF BD74223879 ready Tele-verification. Dial 1507 BSNL number use PIN 212629 Tele-Verification.,1507,212629
Jio Number 7386435960 Order Number NO0000H6YOTU ready Tele-verification. Dial 1977 Jio number use PIN 321615 Tele-verification. activate data services dial 18008901977 number.,1977,321615
"LAST WEEK of SALE at CENTRAL, GET 100% CASHBACK  TnC bit.ly/3B0kWy1

EXTRA Rs500 OFF 432356410812 on Rs4999 Shopping, ONLY for YOU + Bank Offer & GIFTS @ Stores",,nan
"Raman, Rs.500 MynCash expires at midnight
Combine it with Flat Rs.400 Off + Free Shipping on 1st order
Shop your style faves today
http://smsd.in/bsnJdvTDo",,nan
"Out for Delivery:Robbie jones Casual Sh... with tracking ID FMPC1399394975, will be delivered today by an EKART Service Partner (call 04045206046, PIN 173). Please pay Rs.319.0 by cash..",,nan
"Out for Pickup: utkrist Self Design Pr... with tracking ID FMPR0277144200 from flipkart.com, will be picked up  before 7pm today by an EKART Wish Master (call 08068960020, PIN 101). Keep the product ready with all accessories and tags for verification.",,nan
"Badal, stay style ready everyday!
Buy 1, Get 3 Free on your faves @ Big Fashion Festival
Explore now with Free Shipping
http://smsd.in/bperQ3Ed8",,nan
SPAR Top-up Offer Just For You: Get Rs 125 Off on your shopping worth Rs 999 @ SPAR. Hurry! Visit our stores & redeem CXIZJ3 before 15-Ma. TC,,nan
"Hi Durga , We hope you had a great shopping experience for tattooz Black Slippers (... . Please rate us at www.snpdl.in/kumipc2p8 - Snapdeal",,nan
WhatsApp Business account registered new device share code anyone WhatsApp Business code: 553-569 rJbA/XP1KV,,553569
We have  noticed you were looking for Bajaj Finance Insta EMI Card. Apply in 3 easy steps and enjoy no cost EMI shopping. Get now https://eej.at/H1Ydmlgf,,nan
"Mani, first time shopping on Myntra?
Get Flat Rs.333 Off on Min. Spend of Rs.1499
Free Shipping @ Not Foolin' Around Sale
http://smsd.in/b12NKcYI0",1499,nan
"Raman, is it your first time shopping on Myntra?
Get Flat Rs.222 on Min. Spend of Rs.999
Free Shipping @ Not Foolin' Around Sale
http://smsd.in/b19E7yYVS",,nan
"Dear Amit,You are 1 step away from Bajaj Finance Insta EMI Card. Click https://eej.at/H71KWp7k to complete your journey & enjoy No Cost EMI shopping",,nan
"Badal, stop rubbing your eyes
This is real! | Buy 1, Get 4 FREE
Free Shipping @ End Of Reason Sale
http://smsd.in/bukijTxDo",,nan
"Dear Customer, Your UPI Pin/Mpin has expired. Kindly reset your pin and try again.- CUB",,nan
"Mani, Rs.500 MynCash expires midnight
Combine it with Flat Rs.400 Off + Free Shipping
Explore the Pay Day Sale today
http://smsd.in/btwGSV2a0",,nan
Money is Credited to your account. Amazing offers on Mega Jaw Dropping Deals Starting at Rs.29 Only. Shop on ShopClues!  t.gi9.in/WkeJA .,,nan
"Out for Delivery: Aroma NB119B Badshah -... with tracking ID FMPC1579692803 from flipkart.com, will be delivered today by an EKART Wish Master (call 04440114101, PIN 107). Please check with the Wishmaster if you can pay using SMS payment link. To know about safety measures taken to ensure a safe delivery of your order, click here: http://ekrt.in/j6kAa9uuuN .",,nan
WhatsApp: Your secret verification code is 369-643.,,369643
"Hi manikandan , We hope you had a great shopping experience for DIGIWAY Round Strip Extension... . Please rate us at www.snpdl.in/kwyvj031k - Snapdeal",,nan
"Mani, first time shopping on Myntra?
Get Flat Rs.333 Off on Min. Spend of Rs.1499
Free Shipping @ Hot Like Summer Sale
http://smsd.in/b2C2u2mKK",1499,nan
"Hi manikandan , We hope you had a great shopping experience for 8 Socket Extension Board... . Please rate us at www.snpdl.in/kx78hniuh - Snapdeal",,nan
"Alert!
Never share UPI PIN, Cust ID, Password, OTP, Card No, CVV & Expiry Date with anyone & Do not install apps giving access to your mobile screen
-HDFC Bank",,nan
Confirm your login with 256-232. This code expires in 10 minutes.,,256232
Thanks for choosing BSNL. Your BSNL No 8300359537 having CAF No BD74223879 is now ready for Tele-verification. Dial 1507 from you BSNL number and use PIN 951500 for Tele-Verification.,1507,951500
Arriving Today: Srinu order partner 914071153148 PIN 5985. Track opt contactless /zwyJan .Please share delivery code 2744 delivery partner confirmation status. - Shadowfax,5985,2744
"Hi Sp davawala,


We're holding on to the FREE DOORSTEP EVALUATION of your Maruti Suzuki Eeco with SellRight by Spinny! Avail of it anytime you like. Just click - weurl.co/lkIZfz


With us, you'll get Top Dollar for your car, Paid Instantly upon pickup, Free RC Transfer and so much more.


For any assistance, reach us at 727 727 7275.


SellRight by Spinny",7275,nan
Your Mobile Banking MPIN has been changed successfully through UPI Services.Please use this MPIN for logging into Mobile Banking and UPI Services.,,nan
"Dear Customer,TRENDS SPECIAL OFFER! Get Rs500 OFF on shopping of Rs1999.FRESH SEASON AVAILABLE IN STORES.Use Code TRNDS6G2N73004 Valid till Apr 30 Rush Now.T&C",,nan
