Message,Extracted,Expected
otp for online purchase of Rs. 179.00 at AMAZON thru State Bank Debit Card 5446*****63 is 775592. Do not share this with anyone.,5446,775592
otp for online purchase of Rs. 25.13 at Inditab Esolutions P thru State Bank Debit Card 5446*****63 is 704230. Do not share this with anyone.,5446,704230
Dear 63693822XX 5500 Bonus Superstar Daily finale Junglee Rummy Prize Pool: 372208 Entry Fees - Win -,5500,nan
OTP for online purchase of Rs. 1000.00 at PAYTM thru State Bank Debit Card 4591*****13 is 541662. Do not share this with anyone.,4591,541662
otp for online purchase of Rs. 300.59 at inditabPayU thru State Bank Debit Card 5446*****63 is 931392. Do not share this with anyone.,5446,931392
otp for online purchase of Rs. 15.08 at Inditab Esolutions P thru State Bank Debit Card 5446*****63 is 147180. Do not share this with anyone.,5446,147180
OTP for Online Transactions on your Indian Bank Debit Card 4988 is KLI-812707.This is valid for the next 5 min.Dt 07-04-22 11.33,4988,812707
"CENTRAL Celebrates Festival of colors.

Get Rs.4000/2000 Back as Future Pay cash on shopping of Rs.6999/3999

Extra 10% OFF on RuPay Cards. TnC bit.ly/4Smp8",2000,nan
"Hi Sp davawala,
You are just a tap away from selling your 2018 Maruti Suzuki Eeco for the Best Price.

SellRight by Spinny offers quick selling and instant payment.

Book a Free doorstep evaluation today. Click Here weurl.co/kkI4fB Or Call 727 727 7275",2018,nan
OTP Online Transactions Indian Bank Debit Card 4988 KLI-812707.This valid next 5 min.Dt 07-04-22 11.33,4988,812707
Beneficiary (Bene Name: GOPINATH S) added by you on 28-FEB-2022 at 10:07 PM to your KVB - DLite account is activated and you shall initiate transactions now,2022,nan
Go Easy this Holi at Spar-Easybuy! Celebrate in style with family starting just Rs129. Get Home Centre 4 Pc Set @ 249 on shopping of 2999. bit.ly/37nfFG4 TC,2999,nan
"Dear Customer, reset MPIN request @CANDI has been failed due to 13-Apr-2022 on 22:00:09. If not you, send SUSPECT to 56161. Helpline 18004250018.-Canara Bank",2022,nan
Dear 63693822XX 5500 Bonus Superstar Daily finale Junglee Rummy Prize Pool: 720589 Entry Fees - Win -,5500,nan
"Your a/c XXXXXXXXXXXX8571 is debited Rs. 1300.00 on 2/28/2022 10:12:26 PM to GOPINATH S .
info :P2A/205916770412 -KVB",2022,nan
Enjoy unlimited high-speed data 12 6 every day /ViNFR 1699:4GB/DUL84D 414507:1.5GB/DUL84D5GB28D,1699,nan
Vi AlertYour Unlimited Pack EXPIRING TODAY Recharge /ViRC20 1699:4GB/DUL84D 678359:1.5GB/DUL84D5GB28D 3801:UL3GB/Day48GB84D,1699,nan
Dear 63693822XX 5500 Bonus Superstar Daily finale Junglee Rummy Prize Pool: 205000 Entry Fees - Win -,5500,nan
"Out for Pickup: ORENICS 33000 mAh Powe... with tracking ID FMPR0276536979 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 09174003000, PIN 174). Keep the product ready with all accessories and tags for verification.",33000,nan
"Out for Delivery:ORENICS 33000 mAh Powe... with tracking ID FMPC1815302951, will be delivered between 01:30PM - 05:30PM today by an EKART Service Partner (call 09174003000, PIN 286). Please pay Rs.550.0 by cash..",33000,nan
"Hi Amit thakur, greetings from Paytm!
Your bus ticket has been confirmed and details are sent to apputhakur4399@gmail.com
Here are your booking details
Amritsar to Chandigarh
Zingbus
BHARAT BENZ SEMI-SLEEPER
PNR: ZB211027130521
--
Ticket No: 22D4KNW
Paytm Booking ID: 15734767880
Passengers: amit thakur
Seats: 33(M)
Boarding time: 20:00 Wed, 27 Oct 2021
Location: Bhawani Travels Hall gateBhawani Travels, Hall Gate Cir, Pink Plaza Market, Hathi Gat
Landmark: Bhawani Travels Hall gate
--
8287009889
Drop: Indo Canadian Tpt
Please check Paytm app or registered email address for complete ticket details.
For assistance contact: 0120 4880880 or https://paytm.com/care
----",2021,nan
"Enjoy exclusive savings on every payment you make via PayZapp!
With over 2000+ merchants across Bill Payments/Grocery/Shopping & Travel hdfcbk.io/WEB4KAWE7Pfh  T&C",2000,nan
"Out for Pickup: ORENICS 33000 mAh Powe... with tracking ID FMPR0276536979 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 09174003000, PIN 142). Keep the product ready with all accessories and tags for verification.",33000,nan
"Out for Pickup: ORENICS 33000 mAh Powe... with tracking ID FMPR0276536979 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 09174003000, PIN 129). Keep the product ready with all accessories and tags for verification.",33000,nan
Liked your shopping experience? We would love to hear from you about your Lenskart order#1254826913 at https://nps.bz/LENSKART-15291847,15291847,nan
OTP Online Txn INR 352.82 PAYTM Indian Bank Debit card ending 4988 733803. Valid 3min. Dt 07-04-2022 11:47:06. Disclose.,4988,733803
OTP Online Txn INR 352.82 PAYTM Indian Bank Debit card ending 4988 167865. Valid 3min. Dt 07-04-2022 11:47:06. Disclose.,4988,167865
Ecom Express Executive 08046809000 PIN 95734 deliver Flipkart order 8694021098. Pay Rs.4194.48CASHUPIPayment Link. Code refuse 179989,95734,179989
Ecom Express Executive 08046809000 PIN 95734 deliver Flipkart order 8694021098. Pay Rs.202.93CASHUPIPayment Link. Code refuse 857467,95734,857467
OTP Online Txn INR 395.30 PAYTM Indian Bank Debit card ending 4988 356564. Valid 3min. Dt 07-04-2022 12:00:41. Disclose.,4988,356564
OTP Online Txn INR 395.30 PAYTM Indian Bank Debit card ending 4988 561940. Valid 3min. Dt 07-04-2022 12:00:41. Disclose.,4988,561940
OTP Online Txn INR 352.82 PAYTM Indian Bank Debit card ending 4988 700335. Valid 3min. Dt 07-04-2022 11:47:06. Disclose.,4988,700335
Ecom Express Executive 08046809000 PIN 95734 deliver Flipkart order 8694021098. Pay Rs.2976.19CASHUPIPayment Link. Code refuse 186709,95734,186709
OTP Online Transactions Indian Bank Debit Card 4988 KLI-255016.This valid next 5 min.Dt 07-04-22 11.33,4988,255016
OTP Online Transactions Indian Bank Debit Card 4988 KQS-267153.This valid next 5 min.Dt 21-04-22 11.38,4988,267153
OTP Online Transactions Indian Bank Debit Card 4988 KQS-121717.This valid next 5 min.Dt 21-04-22 11.38,4988,121717
OTP Online Transactions Indian Bank Debit Card 4988 KQS-528665.This valid next 5 min.Dt 21-04-22 11.38,4988,528665
OTP Online Transactions Indian Bank Debit Card 4988 KLI-636572.This valid next 5 min.Dt 07-04-22 11.33,4988,636572
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs.1289.27CASHUPIPayment Link. Code refuse 398815,95362,398815
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs.695.62CASHUPIPayment Link. Code refuse 642882,95362,642882
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs.2052.24CASHUPIPayment Link. Code refuse 652168,95362,652168
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs.4495.57CASHUPIPayment Link. Code refuse 927343,95362,927343
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs.1394.33CASHUPIPayment Link. Code refuse 781617,95362,781617
OTP Online Transactions Indian Bank Debit Card 4988 KLI-135371.This valid next 5 min.Dt 07-04-22 11.33,4988,135371
OTP Online Transactions Indian Bank Debit Card 4988 JXS-246575.This valid next 5 min.Dt 07-04-22 12.32,4988,246575
OTP Online Transactions Indian Bank Debit Card 4988 JXS-756648.This valid next 5 min.Dt 07-04-22 12.32,4988,756648
OTP Online Transactions Indian Bank Debit Card 4988 JDS-942925.This valid next 5 min.Dt 07-04-22 12.17,4988,942925
OTP Online Transactions Indian Bank Debit Card 4988 JDS-286295.This valid next 5 min.Dt 07-04-22 12.17,4988,286295
OTP Online Transactions Indian Bank Debit Card 4988 JDS-304059.This valid next 5 min.Dt 07-04-22 12.17,4988,304059
OTP Online Transactions Indian Bank Debit Card 4988 FQN-113741.This valid next 5 min.Dt 07-04-22 11.57,4988,113741
OTP Online Transactions Indian Bank Debit Card 4988 FQN-689306.This valid next 5 min.Dt 07-04-22 11.57,4988,689306
OTP Online Transactions Indian Bank Debit Card 4988 FQN-762851.This valid next 5 min.Dt 07-04-22 11.57,4988,762851
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs.1661.69CASHUPIPayment Link. Code refuse 378396,95362,378396
"Dear user, Rs.3381.45 spent at Swiggy using your A/c ...1678. Remaining Bal: Rs.158197.84. Total Bal: Rs.189957.22551397994. OTP: 873996. SBI on 18-12-2024 19:59:06",1678,873996
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs.2758.92CASHUPIPayment Link. Code refuse 690734,95362,690734
Mi Account 253835 verification code 927469. code valid 5 minutes.,253835,927469
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs.3064.42CASHUPIPayment Link. Code refuse 205781,95362,205781
OTP Online Transactions Indian Bank Debit Card 4988 KLI-812707.This valid next 5 min.Dt 07-04-22 11.33,4988,812707
Your SBI Debit Card ending with 8981 dispatched on 11042022 thru Speed Post No. EB049769289IN. Please follow instructions on welcome letter to generate your PIN,8981,nan
"Dear Customer, otp to approve transaction of Rs. 207.70 from your A/c No. ending 6618 to IRCTC-RAILWAY TICKET BOOKING is 54544964. Do not share with anyone. -SBI@",6618,54544964
"Dear Customer, otp to approve transaction of Rs. 207.70 from your A/c No. ending 6618 to IRCTC-RAILWAY TICKET BOOKING is 92571009. Do not share with anyone. -SBI",6618,92571009
otp for Online Txn INR 395.30 at PAYTM on Indian Bank Debit card ending 4988 is 148426. Valid for 3min. Dt 07-04-2022 12:00:41. Do Not Disclose.,4988,148426
"Dear user, Rs.8261.33 spent at IRCTC using your A/c ...6333. Remaining Bal: Rs.47239.17. Total Bal: Rs.57029.98870947931. OTP: 236549. ICICI Bank on 06-11-2024 08:40:20",6333,236549
"Dear user, Rs.9362.46 spent at Flipkart using your A/c ...2331. Remaining Bal: Rs.63893.35. Total Bal: Rs.75780.23015023615. OTP: 514237. Axis Bank on 25-07-2024 02:39:50",2331,514237
"Dear user, Rs.2677.58 spent at Flipkart using your A/c ...3747. Remaining Bal: Rs.182126.08. Total Bal: Rs.202732.70138840837. OTP: 731006. SBI on 27-10-2024 18:14:52",3747,731006
"Dear user, Rs.4461.49 spent at Swiggy using your A/c ...5724. Remaining Bal: Rs.147349.08. Total Bal: Rs.182219.78498163642. OTP: 389367. Axis Bank on 22-03-2024 11:14:37",5724,389367
"Dear user, Rs.5674.87 spent at Uber using your A/c ...3185. Remaining Bal: Rs.54052.75. Total Bal: Rs.74274.87140854169. OTP: 102615. ICICI Bank on 25-03-2024 14:50:46",3185,102615
"Dear user, Rs.9554.19 spent at Swiggy using your A/c ...7424. Remaining Bal: Rs.173215.08. Total Bal: Rs.178624.90416109332. OTP: 740640. ICICI Bank on 13-12-2024 11:36:10",7424,740640
"Out for Delivery: Candes Lynx 1200 mm Ul... with tracking ID FMPC1546948423 from flipkart.com, will be delivered today by an EKART Wish Master (call 04440114101, PIN 170). Please check with the Wishmaster if you can pay using SMS payment link. To know about safety measures taken to ensure a safe delivery of your order, click here: http://ekrt.in/p5DjdxuuuN .",1200,nan
"Dear Customer, otp to approve transaction of Rs. 948 from your A/c No. ending 6618 to Agoda Company PTE LTD is 37407957. Do not share with anyone. -SBI",6618,37407957
"Dear Customer, otp to approve transaction of Rs. 998.4 from your A/c No. ending 6618 to Agoda Company PTE LTD is 47336860. Do not share with anyone. -SBI",6618,47336860
otp for online purchase of Rs. 1025.00 at VODAFONEIDEA thru State Bank Debit Card 5446*****63 is 314915. Do not share this with anyone.,5446,314915
Enjoy unlimited high-speed data 12 6 every day /ViNFR 1699:4GB/DUL84D 2599:1.5GB/DUL84D5GB28D,1699,nan
INR 2000 debited A/c 2533 ATM ATMD/SPCN5201/CHANDIGARH/23:11 Bal 533636.1707-04-2022 23:11:57. transaction unauthorized SMS BLOCK A/c BLOCK 8828837411 click /module/complaint-lodge-grievence lodge complaint. Punjab Sind Bank,2533,nan
OTP for Online Txn INR 395.30 at PAYTM on Indian Bank Debit card ending 4988 is 148426. Valid for 3min. Dt 07-04-2022 12:00:41. Do Not Disclose.,4988,148426
Thank you for shopping on Meesho! We'd love to hear your feedback on the item purchased. Click here sprw.io/sntt-2e1caf?o_id=630127992&u_id=7733613 Meesho,7733613,nan
otp for online purchase of Rs. 100.00 at Park thru State Bank Debit Card 5446*****63 is 152310. Do not share this with anyone.,5446,152310
Enjoy unlimited high-speed data 12 6 every day /ViNFR 1699:4GB/DUL84D 461337:1.5GB/DUL84D5GB28D,1699,nan
Dear Sudhakar Lahu Shambharkar eligible may avail precaution dose 26-04-2022. Please visit - CoWIN,2022,nan
Hi 63065557XX RPL 11 Finale Junglee Rummy Prize Pool: 224570 2.5 CR Entry Fees - Win -,224570,nan
"Your Registration is done in RRB,Mumbai for CEN 01/2019(NTPC).Activate your application with this otp 1701 and the otp sent to your Email ID.",2019,1701
OTP Online Transactions Indian Bank Debit Card 4988 JDS-159337.This valid next 5 min.Dt 07-04-22 12.17,4988,159337
"SALARY 25000/- to 45000/- Per Month SIMPLE TYPING JOB DATA ENTRY,HAND WRITING WORK & MOBILE WORK Male/Female. Details Call Suhani 8882326925",25000,nan
OTP Online Transactions Indian Bank Debit Card 4988 JXS-177988.This valid next 5 min.Dt 07-04-22 12.32,4988,177988
OTP Online Transactions Indian Bank Debit Card 4988 FQN-288867.This valid next 5 min.Dt 07-04-22 11.57,4988,288867
INR 2000 debited A/c 2533 ATM ATMD/SPCN5201/CHANDIGARH/23:11 Bal 42858.1707-04-2022 23:11:57. transaction unauthorized SMS BLOCK A/c BLOCK 8828837411 click /module/complaint-lodge-grievence lodge complaint. Punjab Sind Bank,2533,nan
Thank you for shopping on Meesho! We'd love to hear your feedback on the item purchased. Click here sprw.io/sntt-2e1caf?o_id=836911286&u_id=7733613 Meesho,7733613,nan
Hi 63529880XX RPL 11 Finale Junglee Rummy Prize Pool: 285890 2.5 CR Entry Fees - Win -,285890,nan
Vi AlertYour Unlimited Pack EXPIRING TODAY Recharge /ViRC20 1699:4GB/DUL84D 291391:1.5GB/DUL84D5GB28D 3801:UL3GB/Day48GB84D,1699,nan
"Dear Customer, otp to approve transaction of Rs. 208.05 from your A/c No. ending 6618 to IRCTC-RAILWAY TICKET BOOKING is 72894032. Do not share with anyone. -SBI",6618,72894032
"Ecom Express Executive 08046809000 PIN 64520 will deliver your ONLINE order 9111987521. Pay Rs 408.0(CASH,UPI,Payment Link). Code to refuse is 535922",64520,535922
"Ecom Express Executive 08046809000 PIN 75728 will deliver your ONLINE order 9120742910. Pay Rs 283.0(CASH,UPI,Payment Link). Code to refuse is 136376",75728,136376
"Ecom Express Executive 08046809000 PIN 08724 will deliver your Flipkart order 9008602733. Pay Rs 1033.0(CASH,UPI,Payment Link). Code to refuse is 373487",08724,373487
Arriving Today: Imran order partner 914461710281 PIN 6373. Track opt contactless //track/25AEBB10A6112196BB637BB3271CEB43/Fwd/ .Please share delivery code 1976 delivery partner confirmation status. - Shadowfax,6373,1976
Ecom Express Executive 08046809000 PIN 37225 will deliver your https://shopee/ AWB 9116374275 today. Rs 105.0 payable. Delivery code 557210,37225,557210
"Ecom Express Executive 08046809000 PIN 55435 will deliver your Flipkart order 9008602733. Pay Rs 1033.0(CASH,UPI,Payment Link). Code to refuse is 845847",55435,845847
Shadowfax rider 914461710281 PIN 1771 will deliver your Anarkali order AWB SF206583905443FPL today. Attempt code 3522 Visit https://tracker.shadowfax.in,1771,3522
Shadowfax rider 914461710281 PIN 6826 will deliver your Anarkali order AWB SF206583905443FPL today. Attempt code 1383 Visit https://tracker.shadowfax.in,6826,1383
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 961668 RS. 973821 A/C NO. XXXX4151 279079. DO NOT SHARE.",961668,279079
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 533040 RS. 250756 A/C NO. XXXX6884 609461. DO NOT SHARE.",533040,609461
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 915053 RS. 367716 A/C NO. XXXX8739 289591. DO NOT SHARE.",915053,289591
Dear Sonabai Sudhakar Shambharkar eligible may avail precaution dose private vaccination center 26-04-2022. Please visit CoWIN,2022,nan
Thank you for shopping at KINS/KLOVE Rs.499 Qty.1Bill No.0004269 Date18-04-2022 For any query contact us at support@kinsfootwear.com,0004269,nan
Hi 63065557XX RPL 11 Finale Junglee Rummy Prize Pool: 620392 2.5CR Entry Fees - Win -,620392,nan
Hi 63529880XX RPL 11 Finale Junglee Rummy Prize Pool: 893429 2.5 CR Entry Fees - Win -,893429,nan
Arriving Today: Imran order partner 914461710281 PIN 8683. Track opt contactless //track/25AEBB10A6112196BB637BB3271CEB43/Fwd/ .Please share delivery code 7720 delivery partner confirmation status. - Shadowfax,8683,7720
"Ecom Express Executive 08046809000 PIN 27427 will deliver your Flipkart order 9107791704. Pay Rs 1649.0(CASH,UPI,Payment Link). Code to refuse is 969953",27427,969953
"Ecom Express Executive 08046809000 PIN 95362 will deliver your Flipkart order 8694021098. Pay Rs 129.0(CASH,UPI,Payment Link). Code to refuse is 652656",95362,652656
OTP for Online Transactions: Indian Bank Debit Card 444393 734670. Valid for next 5 min.,444393,734670
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 527008 RS. 173809 A/C NO. XXXX7417 531986. DO NOT SHARE.",527008,531986
"Ecom Express Executive 08046809000 PIN 93313 will deliver your Flipkart order 9107791704. Pay Rs 1649.0(CASH,UPI,Payment Link). Code to refuse is 780113",93313,780113
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 653393 RS. 513786 A/C NO. XXXX1570 192924. DO NOT SHARE.",653393,192924
OTP for Online Transactions: Indian Bank Debit Card 364821 372573. Valid for next 5 min.,364821,372573
"Ecom Express Executive 08046809000 PIN 05013 will deliver your Flipkart order 9008602733. Pay Rs 1033.0(CASH,UPI,Payment Link). Code to refuse is 354301",05013,354301
"Ecom Express Executive 08046809000 PIN 41310 will deliver your Flipkart order 9107791704. Pay Rs 1649.0(CASH,UPI,Payment Link). Code to refuse is 957072",41310,957072
Arriving Today: Srinu order partner 914071153148 PIN 5985. Track opt contactless /zwyJan .Please share delivery code 281353 delivery partner confirmation status. - Shadowfax,5985,281353
"Ecom Express Executive 08046809000 PIN 5233 will deliver your Flipkart order 9107791704. Pay Rs 1649.0(CASH,UPI,Payment Link). Code to refuse is 742029",5233,742029
"Ecom Express Executive 08046809000 PIN 22128 will deliver your Flipkart order 9008602733. Pay Rs 1033.0(CASH,UPI,Payment Link). Code to refuse is 282020",22128,282020
"Ecom Express Executive 08046809000 PIN 34825 will deliver your ONLINE order 9163957923. Pay Rs 152.0(CASH,UPI,Payment Link). Code to refuse is 106593",34825,106593
Arriving Today: Srinu order partner 914071153148 PIN 7932. Track opt contactless /zwyJan .Please share delivery code 2326 delivery partner confirmation status. - Shadowfax,7932,2326
Arriving Today: Your Imran order with partner 914461710281 PIN 6373. Track and opt for contactless delivery:https://tracker.shadowfax.in/#/track/25AEBB10A6112196BB637BB3271CEB43/Fwd/ .Please share the delivery code 1976 with the delivery partner for confirmation on status. - Shadowfax,6373,1976
"Ecom Express Executive 08046809000 PIN 95734 will deliver your Flipkart order 8694021098. Pay Rs 129.0(CASH,UPI,Payment Link). Code to refuse is 669228",95734,669228
"Ecom Express Executive 08046809000 PIN 52920 will deliver your Flipkart order 9107791704. Pay Rs 1649.0(CASH,UPI,Payment Link). Code to refuse is 819340",52920,819340
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 360026 RS. 994456 A/C NO. XXXX3403 916187. DO NOT SHARE.",360026,916187
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 919663 RS. 509501 A/C NO. XXXX4445 992137. DO NOT SHARE.",919663,992137
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 634538 RS. 843698 A/C NO. XXXX5173 156543. DO NOT SHARE.",634538,156543
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 435831 RS. 682357 A/C NO. XXXX4239 757909. DO NOT SHARE.",435831,757909
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 386645 RS. 544295 A/C NO. XXXX6190 742563. DO NOT SHARE.",386645,742563
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 724892 RS. 147190 A/C NO. XXXX8320 903081. DO NOT SHARE.",724892,903081
Ecom Express Executive 08046809000 PIN 356394 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 652656,356394,652656
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 357951 RS. 233232 A/C NO. XXXX4689 209226. DO NOT SHARE.",357951,209226
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 644176 RS. 448134 A/C NO. XXXX4677 462202. DO NOT SHARE.",644176,462202
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 184892 RS. 322180 A/C NO. XXXX1852 636900. DO NOT SHARE.",184892,636900
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 750511 RS. 492458 A/C NO. XXXX9237 443210. DO NOT SHARE.",750511,443210
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 218898 RS. 212115 A/C NO. XXXX6143 247155. DO NOT SHARE.",218898,247155
Ecom Express Executive 08046809000 PIN 411772 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 652656,411772,652656
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 152086 RS. 582879 A/C NO. XXXX5888 198016. DO NOT SHARE.",152086,198016
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 943360 RS. 556871 A/C NO. XXXX8461 619424. DO NOT SHARE.",943360,619424
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 579267 RS. 309208 A/C NO. XXXX2125 863775. DO NOT SHARE.",579267,863775
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 333044 RS. 327013 A/C NO. XXXX7180 559048. DO NOT SHARE.",333044,559048
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 616163 RS. 855910 A/C NO. XXXX3478 440338. DO NOT SHARE.",616163,440338
OTP for Online Transactions: Indian Bank Debit Card 165970 129435. Valid for next 5 min.,165970,129435
Ecom Express Executive 08046809000 PIN 251795 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 669228,251795,669228
Ecom Express Executive 08046809000 PIN 149683 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 159297,149683,159297
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 894359,95362,894359
Ecom Express Executive 08046809000 PIN 95734 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 669228,95734,669228
"Ecom Express Executive 08046809000 PIN 21214 will deliver your Flipkart order 9008602733. Pay Rs 1033.0(CASH,UPI,Payment Link). Code to refuse is 338128",21214,338128
Ecom Express Executive 08046809000 PIN 00627 will deliver your https://shopee/ AWB 9081429253 today. Rs 232.0 payable. Delivery code 580787,00627,580787
"MPIN changed successfully @CANDI on 13-Apr-2022 at 21:53:35. If not you, send SUSPECT to 56161. Helpline 18004250018.-Canara Bank.",2022,nan
Dear Savita Chaudhary successfully vaccinated 2nd Dose COVISHIELD 21-10-2021 12:00 PM. may download vaccination Certificate - - CoWIN,2021,nan
Dear Customer request received registering Jio Payments Bank account. share OTP avoid financial loss. Call 1800 891 9999,1800,nan
Dear Ratan Giri successfully vaccinated 2nd Dose COVAXIN 14-02-2022 02:07 PM. may download vaccination Certificate - - CoWIN,2022,nan
Dear Sandeep successfully vaccinated 1st Dose COVAXIN 23-09-2021 05:14 PM. may download vaccination Certificate - - CoWIN,2021,nan
Dear Prakash successfully vaccinated 2nd Dose COVISHIELD 25-11-2021 09:51 AM. may download vaccination Certificate - - CoWIN,2021,nan
Hi 63065557XX RPL 11 Finale Junglee Rummy Prize Pool: 25000000 2.5 CR Entry Fees - Win -,25000000,nan
Dear Senthilkumar successfully vaccinated 1st Dose COVISHIELD 05-01-2022 11:26 AM. may download vaccination Certificate - - CoWIN,2022,nan
Dear Pooja Jitendra Shambharkar successfully vaccinated 2nd Dose COVISHIELD 18-11-2021 02:35 PM. may download vaccination Certificate - - CoWIN,2021,nan
"Hi Sp davawala,


As you were looking for a price offer on your 2018 Maruti Suzuki Eeco with SellRight, we'd like you to know that you can avail of your FREE DOORSTEP EVALUATION whenever you like. All you need to do is click here - weurl.co/ika5f4


SellRight by Spinny",2018,nan
Mi Account 253835 verification code 927469. code valid 5 minutes.,253835,927469
"Out for Pickup: ORENICS 33000 mAh Powe... with tracking ID FMPR0276536979 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 09174003000, PIN 174). Keep the product ready with all accessories and tags for verification.",33000,nan
Mi Account 874429 verification code 927469. code valid 5 minutes.,874429,927469
Mi Account 51249 verification code 927469. code valid 5 minutes.,51249,927469
"Out for Pickup: ORENICS 33000 mAh Powe... with tracking ID FMPR0276536979 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 09174003000, PIN 129). Keep the product ready with all accessories and tags for verification.",33000,nan
"Enjoy exclusive savings on every payment you make via PayZapp!
With over 2000+ merchants across Bill Payments/Grocery/Shopping & Travel hdfcbk.io/WEB4KAWE7Pfh  T&C",2000,nan
"Out for Pickup: ORENICS 33000 mAh Powe... with tracking ID FMPR0276536979 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 09174003000, PIN 142). Keep the product ready with all accessories and tags for verification.",33000,nan
Go Easy this Holi at Spar-Easybuy! Celebrate in style with family starting just Rs129. Get Home Centre 4 Pc Set @ 249 on shopping of 2999. bit.ly/37nfFG4 TC,2999,nan
"Dear Customer, reset MPIN request @CANDI has been failed due to 13-Apr-2022 on 22:00:09. If not you, send SUSPECT to 56161. Helpline 18004250018.-Canara Bank",2022,nan
"Out for Delivery:ORENICS 33000 mAh Powe... with tracking ID FMPC1815302951, will be delivered between 01:30PM - 05:30PM today by an EKART Service Partner (call 09174003000, PIN 286). Please pay Rs.550.0 by cash..",33000,nan
"Hi Amit thakur, greetings from Paytm!
Your bus ticket has been confirmed and details are sent to apputhakur4399@gmail.com
Here are your booking details
Amritsar to Chandigarh
Zingbus
BHARAT BENZ SEMI-SLEEPER
PNR: ZB211027130521
--
Ticket No: 22D4KNW
Paytm Booking ID: 15734767880
Passengers: amit thakur
Seats: 33(M)
Boarding time: 20:00 Wed, 27 Oct 2021
Location: Bhawani Travels Hall gateBhawani Travels, Hall Gate Cir, Pink Plaza Market, Hathi Gat
Landmark: Bhawani Travels Hall gate
--
8287009889
Drop: Indo Canadian Tpt
Please check Paytm app or registered email address for complete ticket details.
For assistance contact: 0120 4880880 or https://paytm.com/care
----",2021,nan
"Raman, end 2021 on a good note
Buy 3, Get 20% Off | Buy 2, Get 15% Off
Free Shipping @ Year End Sale
http://smsd.in/buEM555B0",2021,nan
A/c 2483. at s Vijaywada. Your OTP is 1337. Card X4020.,2483,1337
Card 8981. Your OTP is 984014.,8981,984014
Card 4353. A/c XXXX7448. Your OTP is 0478. at RUPYZIt. Rs.19875.56 has been debited. - IDBI Bank.,4353,0478
Card 6938. Your OTP is 6283. A/c XXXXXX1060. Rs.2506.81 has been debited. Total bal:Rs.31583.55.,6938,6283
Rs.17947.01 has been debited. - ICICI Bank. A/c 2483. Your OTP is 3901.,2483,3901
Card 4737. Your OTP is 1337. - HDFC Bank.,4737,1337
