Message,Extracted,Expected
"Dear Customer, reset MPIN request @CANDI has been failed due to 13-Apr-2022 on 22:00:09. If not you, send SUSPECT to 56161. Helpline 18004250018.-Canara Bank",56161,nan
Dear 63693822XX 5500 Bonus Superstar Daily finale Junglee Rummy Prize Pool: 720589 Entry Fees - Win -,5500,nan
"Your a/c XXXXXXXXXXXX8571 is debited Rs. 1300.00 on 2/28/2022 10:12:26 PM to GOPINATH S .
info :P2A/205916770412 -KVB",202210,nan
OTP is:674806 12:57:32 PM 28-12-2021 Recurring Deposit Opening. SHARE OTP ANYONE. BANK NEVER CALLS VERIFY OTP -Karnataka Bank ologVzYY5V,67480612,674806
OTP is:294032 12:57:22 PM 28-12-2021 Recurring Deposit Opening. SHARE OTP ANYONE. BANK NEVER CALLS VERIFY OTP -Karnataka Bank ologVzYY5V,29403212,294032
Enjoy unlimited high-speed data 12 6 every day /ViNFR 1699:4GB/DUL84D 414507:1.5GB/DUL84D5GB28D,1699,nan
Vi AlertYour Unlimited Pack EXPIRING TODAY Recharge /ViRC20 1699:4GB/DUL84D 678359:1.5GB/DUL84D5GB28D 3801:UL3GB/Day48GB84D,1699,nan
Dear 63693822XX 5500 Bonus Superstar Daily finale Junglee Rummy Prize Pool: 205000 Entry Fees - Win -,5500,nan
OTP is:300728 12:02:13 26-12-2021 Term Deposit Opening. SHARE OTP ANYONE. BANK NEVER CALLS VERIFY OTP -Karnataka Bank ologVzYY5V,30072812,300728
OTP is:535826 12:57:00 PM 28-12-2021 Recurring Deposit Opening. SHARE OTP ANYONE. BANK NEVER CALLS VERIFY OTP -Karnataka Bank ologVzYY5V,53582612,535826
"Out for Pickup: ORENICS 33000 mAh Powe... with tracking ID FMPR0276536979 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 09174003000, PIN 174). Keep the product ready with all accessories and tags for verification.",33000,nan
"Out for Delivery:ORENICS 33000 mAh Powe... with tracking ID FMPC1815302951, will be delivered between 01:30PM - 05:30PM today by an EKART Service Partner (call 09174003000, PIN 286). Please pay Rs.550.0 by cash..",33000,nan
"Hi Amit thakur, greetings from Paytm!
Your bus ticket has been confirmed and details are sent to apputhakur4399@gmail.com
Here are your booking details
Amritsar to Chandigarh
Zingbus
BHARAT BENZ SEMI-SLEEPER
PNR: ZB211027130521
--
Ticket No: 22D4KNW
Paytm Booking ID: 15734767880
Passengers: amit thakur
Seats: 33(M)
Boarding time: 20:00 Wed, 27 Oct 2021
Location: Bhawani Travels Hall gateBhawani Travels, Hall Gate Cir, Pink Plaza Market, Hathi Gat
Landmark: Bhawani Travels Hall gate
--
8287009889
Drop: Indo Canadian Tpt
Please check Paytm app or registered email address for complete ticket details.
For assistance contact: 0120 4880880 or https://paytm.com/care
----",0120,nan
"Out for Pickup: ORENICS 33000 mAh Powe... with tracking ID FMPR0276536979 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 09174003000, PIN 142). Keep the product ready with all accessories and tags for verification.",33000,nan
"Out for Pickup: ORENICS 33000 mAh Powe... with tracking ID FMPR0276536979 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 09174003000, PIN 129). Keep the product ready with all accessories and tags for verification.",33000,nan
Liked your shopping experience? We would love to hear from you about your Lenskart order#1254826913 at https://nps.bz/LENSKART-15291847,15291847,nan
OTP Online Txn INR 352.82 PAYTM Indian Bank Debit card ending 4988 733803. Valid 3min. Dt 07-04-2022 11:47:06. Disclose.,4988,733803
OTP Online Txn INR 352.82 PAYTM Indian Bank Debit card ending 4988 167865. Valid 3min. Dt 07-04-2022 11:47:06. Disclose.,4988,167865
Ecom Express Executive 08046809000 PIN 95734 deliver Flipkart order 8694021098. Pay Rs.4194.48CASHUPIPayment Link. Code refuse 179989,95734,179989
Ecom Express Executive 08046809000 PIN 95734 deliver Flipkart order 8694021098. Pay Rs.202.93CASHUPIPayment Link. Code refuse 857467,95734,857467
OTP Online Txn INR 395.30 PAYTM Indian Bank Debit card ending 4988 356564. Valid 3min. Dt 07-04-2022 12:00:41. Disclose.,4988,356564
OTP Online Txn INR 395.30 PAYTM Indian Bank Debit card ending 4988 561940. Valid 3min. Dt 07-04-2022 12:00:41. Disclose.,4988,561940
OTP Online Txn INR 352.82 PAYTM Indian Bank Debit card ending 4988 700335. Valid 3min. Dt 07-04-2022 11:47:06. Disclose.,4988,700335
Ecom Express Executive 08046809000 PIN 95734 deliver Flipkart order 8694021098. Pay Rs.2976.19CASHUPIPayment Link. Code refuse 186709,95734,186709
OTP Online Transactions Indian Bank Debit Card 4988 KLI-255016.This valid next 5 min.Dt 07-04-22 11.33,4988,255016
OTP Online Transactions Indian Bank Debit Card 4988 KQS-267153.This valid next 5 min.Dt 21-04-22 11.38,4988,267153
OTP Online Transactions Indian Bank Debit Card 4988 KQS-121717.This valid next 5 min.Dt 21-04-22 11.38,4988,121717
OTP Online Transactions Indian Bank Debit Card 4988 KQS-528665.This valid next 5 min.Dt 21-04-22 11.38,4988,528665
OTP Online Transactions Indian Bank Debit Card 4988 KLI-636572.This valid next 5 min.Dt 07-04-22 11.33,4988,636572
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs.1289.27CASHUPIPayment Link. Code refuse 398815,95362,398815
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs.695.62CASHUPIPayment Link. Code refuse 642882,95362,642882
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs.2052.24CASHUPIPayment Link. Code refuse 652168,95362,652168
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs.4495.57CASHUPIPayment Link. Code refuse 927343,95362,927343
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs.1394.33CASHUPIPayment Link. Code refuse 781617,95362,781617
OTP Online Transactions Indian Bank Debit Card 4988 KLI-135371.This valid next 5 min.Dt 07-04-22 11.33,4988,135371
OTP Online Transactions Indian Bank Debit Card 4988 JXS-246575.This valid next 5 min.Dt 07-04-22 12.32,4988,246575
OTP Online Transactions Indian Bank Debit Card 4988 JXS-756648.This valid next 5 min.Dt 07-04-22 12.32,4988,756648
OTP Online Transactions Indian Bank Debit Card 4988 JDS-942925.This valid next 5 min.Dt 07-04-22 12.17,4988,942925
OTP Online Transactions Indian Bank Debit Card 4988 JDS-286295.This valid next 5 min.Dt 07-04-22 12.17,4988,286295
OTP Online Transactions Indian Bank Debit Card 4988 JDS-304059.This valid next 5 min.Dt 07-04-22 12.17,4988,304059
OTP Online Transactions Indian Bank Debit Card 4988 FQN-113741.This valid next 5 min.Dt 07-04-22 11.57,4988,113741
OTP Online Transactions Indian Bank Debit Card 4988 FQN-689306.This valid next 5 min.Dt 07-04-22 11.57,4988,689306
OTP Online Transactions Indian Bank Debit Card 4988 FQN-762851.This valid next 5 min.Dt 07-04-22 11.57,4988,762851
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs.1661.69CASHUPIPayment Link. Code refuse 378396,95362,378396
"Dear user, Rs.3381.45 spent at Swiggy using your A/c ...1678. Remaining Bal: Rs.158197.84. Total Bal: Rs.189957.22551397994. OTP: 873996. SBI on 18-12-2024 19:59:06",1678,873996
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs.2758.92CASHUPIPayment Link. Code refuse 690734,95362,690734
Mi Account 253835 verification code 927469. code valid 5 minutes.,253835,927469
Use 2016 as your otp to reset your Voot password. If you didnt make this request please alert us at support@voot.com. - Voot,nan,2016
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs.3064.42CASHUPIPayment Link. Code refuse 205781,95362,205781
"Your IDBI Bank Debit card has been dispatched via Speed Post -AWB No:JM180191088IN on [07-02-22 00:00:00 IST], pls contact your IDBI Bank branch if card is not delivered in 14 days. For security reasons, your card is enabled only for Domestic ATM & POS trxns. To enable the card for online(Ecom)/contactless/international transactions, kindly download/update latest version of GO Mobile+ App/ Abhay App. Pls generate Debit Card PIN through ATM/Inet/IVR",07022200,nan
OTP Online Transactions Indian Bank Debit Card 4988 KLI-812707.This valid next 5 min.Dt 07-04-22 11.33,4988,812707
Your SBI Debit Card ending with 8981 dispatched on 11042022 thru Speed Post No. EB049769289IN. Please follow instructions on welcome letter to generate your PIN,8981,nan
"Dear user, Rs.8261.33 spent at IRCTC using your A/c ...6333. Remaining Bal: Rs.47239.17. Total Bal: Rs.57029.98870947931. OTP: 236549. ICICI Bank on 06-11-2024 08:40:20",6333,236549
"Dear user, Rs.9362.46 spent at Flipkart using your A/c ...2331. Remaining Bal: Rs.63893.35. Total Bal: Rs.75780.23015023615. OTP: 514237. Axis Bank on 25-07-2024 02:39:50",2331,514237
"Dear user, Rs.2677.58 spent at Flipkart using your A/c ...3747. Remaining Bal: Rs.182126.08. Total Bal: Rs.202732.70138840837. OTP: 731006. SBI on 27-10-2024 18:14:52",3747,731006
"Dear user, Rs.4461.49 spent at Swiggy using your A/c ...5724. Remaining Bal: Rs.147349.08. Total Bal: Rs.182219.78498163642. OTP: 389367. Axis Bank on 22-03-2024 11:14:37",5724,389367
"Dear user, Rs.5674.87 spent at Uber using your A/c ...3185. Remaining Bal: Rs.54052.75. Total Bal: Rs.74274.87140854169. OTP: 102615. ICICI Bank on 25-03-2024 14:50:46",3185,102615
"Dear user, Rs.9554.19 spent at Swiggy using your A/c ...7424. Remaining Bal: Rs.173215.08. Total Bal: Rs.178624.90416109332. OTP: 740640. ICICI Bank on 13-12-2024 11:36:10",7424,740640
"Out for Delivery: Candes Lynx 1200 mm Ul... with tracking ID FMPC1546948423 from flipkart.com, will be delivered today by an EKART Wish Master (call 04440114101, PIN 170). Please check with the Wishmaster if you can pay using SMS payment link. To know about safety measures taken to ensure a safe delivery of your order, click here: http://ekrt.in/p5DjdxuuuN .",1200,nan
OTP is:936830 11:43:15 PM 25-12-2021 Recurring Deposit Opening. SHARE OTP ANYONE. BANK NEVER CALLS VERIFY OTP -Karnataka Bank ologVzYY5V,93683011,936830
OTP is:443190 12:00:22 26-12-2021 Recurring Deposit Opening. SHARE OTP ANYONE. BANK NEVER CALLS VERIFY OTP -Karnataka Bank ologVzYY5V,44319012,443190
OTP is:353029 11:49:33 PM 25-12-2021 Nominee Modification. SHARE OTP ANYONE. BANK NEVER CALLS VERIFY OTP -Karnataka Bank ologVzYY5V,35302911,353029
Enjoy unlimited high-speed data 12 6 every day /ViNFR 1699:4GB/DUL84D 2599:1.5GB/DUL84D5GB28D,1699,nan
INR 2000 debited A/c 2533 ATM ATMD/SPCN5201/CHANDIGARH/23:11 Bal 533636.1707-04-2022 23:11:57. transaction unauthorized SMS BLOCK A/c BLOCK 8828837411 click /module/complaint-lodge-grievence lodge complaint. Punjab Sind Bank,2533,nan
OTP is:657469 11:45:50 PM 25-12-2021 Manage Limits. SHARE OTP ANYONE. BANK NEVER CALLS VERIFY OTP -Karnataka Bank ologVzYY5V,65746911,657469
Thank you for shopping on Meesho! We'd love to hear your feedback on the item purchased. Click here sprw.io/sntt-2e1caf?o_id=630127992&u_id=7733613 Meesho,7733613,nan
OTP is:070613 11:55:53 PM 26-12-2021 Recurring Deposit Opening. SHARE OTP ANYONE. BANK NEVER CALLS VERIFY OTP -Karnataka Bank ologVzYY5V,07061311,070613
OTP is:569045 08:23:43 PM 25-12-2021 Recurring Deposit Opening. SHARE OTP ANYONE. BANK NEVER CALLS VERIFY OTP -Karnataka Bank ologVzYY5V,56904508,569045
Enjoy unlimited high-speed data 12 6 every day /ViNFR 1699:4GB/DUL84D 461337:1.5GB/DUL84D5GB28D,1699,nan
OTP is:877314 08:25:31 PM 25-12-2021 Recurring Deposit Opening. SHARE OTP ANYONE. BANK NEVER CALLS VERIFY OTP -Karnataka Bank ologVzYY5V,87731408,877314
Dear Sudhakar Lahu Shambharkar eligible may avail precaution dose 26-04-2022. Please visit - CoWIN,26042022,nan
Hi 63065557XX RPL 11 Finale Junglee Rummy Prize Pool: 224570 2.5 CR Entry Fees - Win -,2245702,nan
OTP Online Transactions Indian Bank Debit Card 4988 JDS-159337.This valid next 5 min.Dt 07-04-22 12.17,4988,159337
OTP is:774047 03:08:17 PM 13-01-2022 Card Less Cash. SHARE OTP ANYONE. BANK NEVER CALLS VERIFY OTP -Karnataka Bank ologVzYY5V,77404703,774047
OTP is:476067 10:57:08 16-01-2022 Card Less Cash. SHARE OTP ANYONE. BANK NEVER CALLS VERIFY OTP -Karnataka Bank ologVzYY5V,47606710,476067
"SALARY 25000/- to 45000/- Per Month SIMPLE TYPING JOB DATA ENTRY,HAND WRITING WORK & MOBILE WORK Male/Female. Details Call Suhani 8882326925",25000,nan
OTP Online Transactions Indian Bank Debit Card 4988 JXS-177988.This valid next 5 min.Dt 07-04-22 12.32,4988,177988
OTP Online Transactions Indian Bank Debit Card 4988 FQN-288867.This valid next 5 min.Dt 07-04-22 11.57,4988,288867
INR 2000 debited A/c 2533 ATM ATMD/SPCN5201/CHANDIGARH/23:11 Bal 42858.1707-04-2022 23:11:57. transaction unauthorized SMS BLOCK A/c BLOCK 8828837411 click /module/complaint-lodge-grievence lodge complaint. Punjab Sind Bank,2533,nan
Thank you for shopping on Meesho! We'd love to hear your feedback on the item purchased. Click here sprw.io/sntt-2e1caf?o_id=836911286&u_id=7733613 Meesho,7733613,nan
Hi 63529880XX RPL 11 Finale Junglee Rummy Prize Pool: 285890 2.5 CR Entry Fees - Win -,2858902,nan
Vi AlertYour Unlimited Pack EXPIRING TODAY Recharge /ViRC20 1699:4GB/DUL84D 291391:1.5GB/DUL84D5GB28D 3801:UL3GB/Day48GB84D,1699,nan
Arriving Today: Imran order partner 914461710281 PIN 6373. Track opt contactless //track/25AEBB10A6112196BB637BB3271CEB43/Fwd/ .Please share delivery code 1976 delivery partner confirmation status. - Shadowfax,6373,1976
Ecom Express Executive 08046809000 PIN 37225 will deliver your https://shopee/ AWB 9116374275 today. Rs 105.0 payable. Delivery code 557210,37225,557210
Shadowfax rider 914461710281 PIN 1771 will deliver your Anarkali order AWB SF206583905443FPL today. Attempt code 3522 Visit https://tracker.shadowfax.in,1771,3522
Shadowfax rider 914461710281 PIN 6826 will deliver your Anarkali order AWB SF206583905443FPL today. Attempt code 1383 Visit https://tracker.shadowfax.in,6826,1383
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 961668 RS. 973821 A/C NO. XXXX4151 279079. DO NOT SHARE.",961668,279079
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 533040 RS. 250756 A/C NO. XXXX6884 609461. DO NOT SHARE.",533040,609461
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 915053 RS. 367716 A/C NO. XXXX8739 289591. DO NOT SHARE.",915053,289591
Dear Sonabai Sudhakar Shambharkar eligible may avail precaution dose private vaccination center 26-04-2022. Please visit CoWIN,26042022,nan
OTP is:947617 12:34:27 PM 13-01-2022 Recurring Deposit Opening. SHARE OTP ANYONE. BANK NEVER CALLS VERIFY OTP -Karnataka Bank ologVzYY5V,94761712,947617
Thank you for shopping at KINS/KLOVE Rs.499 Qty.1Bill No.0004269 Date18-04-2022 For any query contact us at support@kinsfootwear.com,0004269,nan
Hi 63065557XX RPL 11 Finale Junglee Rummy Prize Pool: 620392 2.5CR Entry Fees - Win -,6203922,nan
Hi 63529880XX RPL 11 Finale Junglee Rummy Prize Pool: 893429 2.5 CR Entry Fees - Win -,8934292,nan
OTP is:818459 11:02:21 16-01-2022 Card Less Cash. SHARE OTP ANYONE. BANK NEVER CALLS VERIFY OTP -Karnataka Bank ologVzYY5V,81845911,818459
OTP is:190490 11:56:37 PM 26-12-2021 Recurring Deposit Opening. SHARE OTP ANYONE. BANK NEVER CALLS VERIFY OTP -Karnataka Bank ologVzYY5V,19049011,190490
Arriving Today: Imran order partner 914461710281 PIN 8683. Track opt contactless //track/25AEBB10A6112196BB637BB3271CEB43/Fwd/ .Please share delivery code 7720 delivery partner confirmation status. - Shadowfax,8683,7720
OTP for Online Transactions: Indian Bank Debit Card 444393 734670. Valid for next 5 min.,444393,734670
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 527008 RS. 173809 A/C NO. XXXX7417 531986. DO NOT SHARE.",527008,531986
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 653393 RS. 513786 A/C NO. XXXX1570 192924. DO NOT SHARE.",653393,192924
OTP for Online Transactions: Indian Bank Debit Card 364821 372573. Valid for next 5 min.,364821,372573
Arriving Today: Srinu order partner 914071153148 PIN 5985. Track opt contactless /zwyJan .Please share delivery code 281353 delivery partner confirmation status. - Shadowfax,5985,281353
Arriving Today: Srinu order partner 914071153148 PIN 7932. Track opt contactless /zwyJan .Please share delivery code 2326 delivery partner confirmation status. - Shadowfax,7932,2326
Arriving Today: Your Imran order with partner 914461710281 PIN 6373. Track and opt for contactless delivery:https://tracker.shadowfax.in/#/track/25AEBB10A6112196BB637BB3271CEB43/Fwd/ .Please share the delivery code 1976 with the delivery partner for confirmation on status. - Shadowfax,6373,1976
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 360026 RS. 994456 A/C NO. XXXX3403 916187. DO NOT SHARE.",360026,916187
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 919663 RS. 509501 A/C NO. XXXX4445 992137. DO NOT SHARE.",919663,992137
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 634538 RS. 843698 A/C NO. XXXX5173 156543. DO NOT SHARE.",634538,156543
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 435831 RS. 682357 A/C NO. XXXX4239 757909. DO NOT SHARE.",435831,757909
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 386645 RS. 544295 A/C NO. XXXX6190 742563. DO NOT SHARE.",386645,742563
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 724892 RS. 147190 A/C NO. XXXX8320 903081. DO NOT SHARE.",724892,903081
Ecom Express Executive 08046809000 PIN 356394 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 652656,356394,652656
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 357951 RS. 233232 A/C NO. XXXX4689 209226. DO NOT SHARE.",357951,209226
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 644176 RS. 448134 A/C NO. XXXX4677 462202. DO NOT SHARE.",644176,462202
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 184892 RS. 322180 A/C NO. XXXX1852 636900. DO NOT SHARE.",184892,636900
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 750511 RS. 492458 A/C NO. XXXX9237 443210. DO NOT SHARE.",750511,443210
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 218898 RS. 212115 A/C NO. XXXX6143 247155. DO NOT SHARE.",218898,247155
Ecom Express Executive 08046809000 PIN 411772 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 652656,411772,652656
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 152086 RS. 582879 A/C NO. XXXX5888 198016. DO NOT SHARE.",152086,198016
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 943360 RS. 556871 A/C NO. XXXX8461 619424. DO NOT SHARE.",943360,619424
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 579267 RS. 309208 A/C NO. XXXX2125 863775. DO NOT SHARE.",579267,863775
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 333044 RS. 327013 A/C NO. XXXX7180 559048. DO NOT SHARE.",333044,559048
"Dear Customer, OTP INITIATE E-MANDATE SBI REQUEST ID 616163 RS. 855910 A/C NO. XXXX3478 440338. DO NOT SHARE.",616163,440338
OTP for Online Transactions: Indian Bank Debit Card 165970 129435. Valid for next 5 min.,165970,129435
Ecom Express Executive 08046809000 PIN 251795 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 669228,251795,669228
Ecom Express Executive 08046809000 PIN 149683 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 159297,149683,159297
Ecom Express Executive 08046809000 PIN 95362 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 894359,95362,894359
Ecom Express Executive 08046809000 PIN 95734 deliver Flipkart order 8694021098. Pay Rs 129.0CASHUPIPayment Link. Code refuse 669228,95734,669228
Ecom Express Executive 08046809000 PIN 00627 will deliver your https://shopee/ AWB 9081429253 today. Rs 232.0 payable. Delivery code 580787,00627,580787
"MPIN changed successfully @CANDI on 13-Apr-2022 at 21:53:35. If not you, send SUSPECT to 56161. Helpline 18004250018.-Canara Bank.",56161,nan
Dear Savita Chaudhary successfully vaccinated 2nd Dose COVISHIELD 21-10-2021 12:00 PM. may download vaccination Certificate - - CoWIN,21102021,nan
Dear Customer request received registering Jio Payments Bank account. share OTP avoid financial loss. Call 1800 891 9999,1800891,nan
Dear Ratan Giri successfully vaccinated 2nd Dose COVAXIN 14-02-2022 02:07 PM. may download vaccination Certificate - - CoWIN,14022022,nan
Dear Sandeep successfully vaccinated 1st Dose COVAXIN 23-09-2021 05:14 PM. may download vaccination Certificate - - CoWIN,23092021,nan
Dear Prakash successfully vaccinated 2nd Dose COVISHIELD 25-11-2021 09:51 AM. may download vaccination Certificate - - CoWIN,25112021,nan
Hi 63065557XX RPL 11 Finale Junglee Rummy Prize Pool: 25000000 2.5 CR Entry Fees - Win -,25000000,nan
Dear Senthilkumar successfully vaccinated 1st Dose COVISHIELD 05-01-2022 11:26 AM. may download vaccination Certificate - - CoWIN,05012022,nan
Dear Pooja Jitendra Shambharkar successfully vaccinated 2nd Dose COVISHIELD 18-11-2021 02:35 PM. may download vaccination Certificate - - CoWIN,18112021,nan
Mi Account 253835 verification code 927469. code valid 5 minutes.,253835,927469
138698 OTP is813421 Valid 2 minutes.- GCARDE,813421,138698
Use 2016 as your otp to reset your Voot password. If you didnt make this request please alert us at support@voot.com. - Voot,nan,2016
"Out for Pickup: ORENICS 33000 mAh Powe... with tracking ID FMPR0276536979 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 09174003000, PIN 174). Keep the product ready with all accessories and tags for verification.",33000,nan
"Your IDBI Bank Debit card has been dispatched via Speed Post -AWB No:JM180191088IN on [07-02-22 00:00:00 IST], pls contact your IDBI Bank branch if card is not delivered in 14 days. For security reasons, your card is enabled only for Domestic ATM & POS trxns. To enable the card for online(Ecom)/contactless/international transactions, kindly download/update latest version of GO Mobile+ App/ Abhay App. Pls generate Debit Card PIN through ATM/Inet/IVR",07022200,nan
Mi Account 874429 verification code 927469. code valid 5 minutes.,874429,927469
Mi Account 51249 verification code 927469. code valid 5 minutes.,51249,927469
"Out for Pickup: ORENICS 33000 mAh Powe... with tracking ID FMPR0276536979 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 09174003000, PIN 129). Keep the product ready with all accessories and tags for verification.",33000,nan
"Out for Pickup: ORENICS 33000 mAh Powe... with tracking ID FMPR0276536979 from flipkart.com, will be picked up  before 9pm today by an EKART Wish Master (call 09174003000, PIN 142). Keep the product ready with all accessories and tags for verification.",33000,nan
Go Easy this Holi at Spar-Easybuy! Celebrate in style with family starting just Rs129. Get Home Centre 4 Pc Set @ 249 on shopping of 2999. bit.ly/37nfFG4 TC,2999,nan
"Dear Customer, reset MPIN request @CANDI has been failed due to 13-Apr-2022 on 22:00:09. If not you, send SUSPECT to 56161. Helpline 18004250018.-Canara Bank",56161,nan
"Out for Delivery:ORENICS 33000 mAh Powe... with tracking ID FMPC1815302951, will be delivered between 01:30PM - 05:30PM today by an EKART Service Partner (call 09174003000, PIN 286). Please pay Rs.550.0 by cash..",33000,nan
"Hi Amit thakur, greetings from Paytm!
Your bus ticket has been confirmed and details are sent to apputhakur4399@gmail.com
Here are your booking details
Amritsar to Chandigarh
Zingbus
BHARAT BENZ SEMI-SLEEPER
PNR: ZB211027130521
--
Ticket No: 22D4KNW
Paytm Booking ID: 15734767880
Passengers: amit thakur
Seats: 33(M)
Boarding time: 20:00 Wed, 27 Oct 2021
Location: Bhawani Travels Hall gateBhawani Travels, Hall Gate Cir, Pink Plaza Market, Hathi Gat
Landmark: Bhawani Travels Hall gate
--
8287009889
Drop: Indo Canadian Tpt
Please check Paytm app or registered email address for complete ticket details.
For assistance contact: 0120 4880880 or https://paytm.com/care
----",0120,nan
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-03-14 14.22.16. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,20220314,nan
"Get Shopping voucher Rs.5000, upto 20% off @ 4000+ restaurants & complimentary lounge access with Axis Bank PRIVILEGE CreditCard r1t.in/7875313460/a",4000,nan
Dear Customer RefNum KBL cardless withdrawal amount 100 985175. Plz dont share anyone fraudster may call get number.-Karnataka Bank,985175,nan
"Get Shopping voucher Rs.5000, upto 20% off @ 4000+ restaurants & complimentary lounge access with Axis Bank PRIVILEGE CreditCard http://1kx.in/XZ9zq0 CCARDD",4000,nan
"Out for Delivery:LOIS CARON LCS-8188 BL... with tracking ID FMPC1761232888, will be delivered today by an EKART Service Partner (call 04440114101, PIN 172). Please pay Rs.329.0 by cash..",8188,nan
We have received a wrong UPI PIN attempt in your Account XX5823 on 2022-03-30 13.41.28. Use SIB Mirror+ to reset MPIN. bit.ly/SIBmirrorplus -South Indian Bank,20220330,nan
Thanks choosing BSNL. BSNL 8300359513 CAF BD74222937 ready Tele-verification. Dial 1507 BSNL number use PIN 139646 Tele-Verification.,1507,139646
"Dear SBI Customer, transaction dated 29-Apr-22 15:19:25 through card ending 8981 has been declined due to PIN TRIES EXCEEDED.",2215,nan
Dear Paras successfully vaccinated 2nd Dose COVAXIN 10-02-2022 12:53 PM. may download vaccination Certificate - - CoWIN,10022022,nan
Dear Parbata Parasram Meshram successfully vaccinated 1st Dose COVAXIN 27-12-2021 10:52 AM. may download vaccination Certificate - - CoWIN,27122021,nan
"Dear SBI Customer, transaction dated 29-Apr-22 15:23:25 through card ending 8981 has been declined due to PIN TRIES EXCEEDED.",2215,nan
Dear Customer RefNum KBL cardless withdrawal amount 100 433874. Plz dont share anyone fraudster may call get number.-Karnataka Bank,433874,nan
Dear Customer RefNum KBL cardless withdrawal amount 100 379513. Plz dont share anyone fraudster may call get number.-Karnataka Bank,379513,nan
INR 320 debited A/c 2533 ATM POS/84572793/22:19:18/21032290 Bal 692976.6713-04-2022 22:19:21. transaction unauthorized SMS BLOCK A/c BLOCK 8828837411 click /module/complaint-lodge-grievence lodge complaint. Punjab Sind Bank,2533,nan
"UPI txn of Rs.100.00 thru A/C XX1525 on 23-3-22 at 01:40:58 to Gajanand Infotech failed due to WRONG UPI PIN. If not you, SMS BLOCKUPI to 9901771222-Canara Bank",23322,nan
"Mobile Banking Registration started. If not initiated by you, report immediately to Bank Helpline 1800-4250-018. Never share OTP/Card/Exp/CVV details to anyone - Canara Bank.",18004250,nan
PSB000000000273008 A/c 378052 Credited Rs 191-- MOBILE Cr-IMPS :P2A/918020110872063/GOOGLEINDIADIGITAL CLR BAL 33327.59CR16-07-2021 00:23:58-PunjabSind Bank,378052,nan
Dear Vimla Mishra successfully vaccinated 2nd Dose COVISHIELD 16-08-2021 12:51 PM. may download vaccination Certificate - - CoWIN,16082021,nan
SHARE: 540631 6 digit OTP LOGIN OLA Operator App. Keep OTP account safety Generated 15:25:48 Hours,5406316,540631
